"id","allLetter","area","firstLetter","onlineTime","peopleNumber","platId","platName","proTime","problemTime","regCapital","status1","status2","type"
"2031","libaguojijinrong","山东","lbgjjr","2016-07-28 00:00:00","0","5477","青岛力霸国际金融","2016-09","2016-09-11 00:00:00","20000","0","0","停业"
"2032","nuojinrong","广东","njr","2016-05-10 00:00:00","0","4434","诺金融","2016-09","2016-09-10 00:00:00","1000","0","1","停业"
"2033","shangwangdai2","上海","swd2","2014-03-14 00:00:00","0","5043","上网贷","2016-09","2016-09-10 00:00:00","3000","0","0","停业"
"2034","","浙江","","2016-05-01 00:00:00","0","5770","民旺金盒","2016-09","2016-09-10 00:00:00","5000","0","1","跑路"
"2035","haiyinglicai","北京","hylc1","2016-03-21 00:00:00","0","4233","海赢理财","2016-09","2016-09-09 00:00:00","5000","0","0","停业"
"2036","xiaocaidayong","广东","xcdy","2016-01-08 00:00:00","0","4004","小财大用","2016-09","2016-09-08 00:00:00","6000","0","0","停业"
"2037","xieyinwang","浙江","xyw","2014-08-01 00:00:00","0","3169","携银网","2016-09","2016-09-08 00:00:00","3000","0","0","提现困难"
"2038","qizhijiacaifu","黑龙江","qzjcf","2015-05-28 00:00:00","0","5223","企之家财富","2016-09","2016-09-07 00:00:00","1000","0","0","停业"
"2039","lianrongyi","广东","lry","2015-09-21 00:00:00","0","4685","联融易","2016-09","2016-09-05 00:00:00","1000","0","0","停业"
"2040","zhitoufudeng","河北","ztfd","2011-07-07 00:00:00","0","5244","智投富登","2016-09","2016-09-04 00:00:00","1000","0","0","停业"
"2041","jinyuying2","北京","jyy2","2014-11-20 00:00:00","0","5686","金玉盈","2016-09","2016-09-04 00:00:00","10518","0","0","停业"
"2042","zhubaowangdai","广东","zbwd","2014-12-29 00:00:00","0","5488","珠宝网贷","2016-09","2016-09-04 00:00:00","3000","0","1","跑路"
"2043","huarentou","广东","hrt2","2014-09-01 00:00:00","0","5567","华人投","2016-09","2016-09-04 00:00:00","0","0","1","跑路"
"2044","","山东","","2016-08-03 00:00:00","0","6075","银凤网","2016-09","2016-09-03 00:00:00","1000","0","1","停业"
"2045","daidaijin","广东","ddj","2014-03-14 00:00:00","0","479","袋袋金","2016-09","2016-09-01 00:00:00","10000","0","0","停业"
"2046","yiqianpiaodai","上海","yqpd","2014-10-27 00:00:00","0","1118","易钱票贷","2016-09","2016-09-01 00:00:00","500","0","0","停业"
"2047","juhuotouzi","北京","jhtz1","2014-10-20 00:00:00","0","1391","聚火投资","2016-09","2016-09-01 00:00:00","10000","0","0","停业"
"2048","haoxiangdai2","江苏","hxd6","2013-10-15 00:00:00","0","3759","好享贷","2016-09","2016-09-01 00:00:00","100","0","0","停业"
"2049","shansandai7","山东","ssd7","2015-09-01 00:00:00","0","4543","山三贷","2016-09","2016-09-01 00:00:00","3000","0","0","停业"
"2050","yiwangdai4","山东","ywd4","2015-11-01 00:00:00","0","4544","盈万贷","2016-09","2016-09-01 00:00:00","500","0","0","停业"
"2051","chennuocaifu2","云南","cncf2","2015-12-30 00:00:00","0","4699","晨诺财富","2016-09","2016-09-01 00:00:00","8000","0","0","停业"
"2052","bugelasicaifu","山东","bglscf","2015-05-25 00:00:00","0","4793","布格拉斯财富","2016-09","2016-09-01 00:00:00","0","0","1","停业"
"2053","xiezhongcaifu","江苏","xzcf","2015-08-12 00:00:00","0","5095","协众财富","2016-09","2016-09-01 00:00:00","865","0","0","停业"
"2054","zhongyindai","浙江","zyd111","2015-11-20 00:00:00","0","5148","中银贷","2016-09","2016-09-01 00:00:00","1000","0","0","停业"
"2055","qulicai","上海","qlc","2016-04-20 00:00:00","0","5234","趣理财","2016-09","2016-09-01 00:00:00","2000","0","1","停业"
"2056","zhongshentouzidanbao","辽宁","zstzdb","2015-09-28 00:00:00","0","5607","中沈投资担保","2016-09","2016-09-01 00:00:00","10000","0","0","停业"
"2057","","北京","","2015-11-01 00:00:00","0","6017","值投网","2016-09","2016-09-01 00:00:00","2000","0","1","停业"
"2058","qinchedai2","陕西","qcd2","2015-08-01 00:00:00","0","6190","秦车贷","2016-09","2016-09-01 00:00:00","100","0","0","停业"
"2059","baoshundai2","广东","bsd2","2015-03-01 00:00:00","0","6200","宝顺贷","2016-09","2016-09-01 00:00:00","2000","0","0","停业"
"2060","rongrendai2","浙江","rrd2","2015-06-08 00:00:00","0","6203","甬人贷","2016-09","2016-09-01 00:00:00","5000","0","0","停业"
"2061","daiyunlai2","江苏","dyl2","2013-09-01 00:00:00","0","6204","贷运来","2016-09","2016-09-01 00:00:00","1000","0","0","停业"
"2062","chuangyebao","广东","cyb7","2015-05-08 00:00:00","0","255","创业宝","2016-09","2016-09-01 00:00:00","50000","0","0","跑路"
"2063","cheyouxin","广西","cyx","2015-01-01 00:00:00","0","1427","车友信","2016-09","2016-09-01 00:00:00","1000","0","0","跑路"
"2064","handaiwang","湖北","hdw1","2014-07-26 00:00:00","0","3760","汉贷网","2016-09","2016-09-01 00:00:00","8000","0","0","跑路"
"2065","zhenggecaifu2","上海","zgcf2","2016-05-24 00:00:00","0","5060","真格财富","2016-09","2016-09-01 00:00:00","15800","0","0","跑路"
"2066","shengcaiwang2","广西","scw2","2014-12-18 00:00:00","0","5108","升财网","2016-09","2016-09-01 00:00:00","100","0","0","跑路"
"2067","jinrongmaimai","上海","jrmm","2015-08-20 00:00:00","0","5115","金融买卖","2016-09","2016-09-01 00:00:00","5000","0","0","跑路"
"2068","duodaidai","上海","ddd3","2013-04-26 00:00:00","0","1303","多贷贷","2016-08","2016-08-31 00:00:00","5000","0","1","停业"
"2069","fuqizaixian","广东","fqzx","2015-03-16 00:00:00","0","2835","复祺在线","2016-08","2016-08-31 00:00:00","3000","0","1","停业"
"2070","rongtouhang","上海","rth","2015-08-01 00:00:00","0","3050","融投行","2016-08","2016-08-31 00:00:00","5000","0","1","停业"
"2071","jinhuiruitong","河北","jhrt","2015-05-15 00:00:00","0","3341","金汇瑞通","2016-08","2016-08-31 00:00:00","0","0","1","停业"
"2072","juchedai7","浙江","jcd7","2016-04-18 00:00:00","0","4772","聚车贷","2016-08","2016-08-31 00:00:00","3330","0","0","停业"
"2073","baijucaifu4","浙江","bjcf4","2014-03-31 00:00:00","0","5062","百聚财富","2016-08","2016-08-31 00:00:00","200","0","1","停业"
"2074","kaihuadai","宁夏","khd","2014-10-09 00:00:00","0","5156","凯华贷","2016-08","2016-08-31 00:00:00","3000","0","0","停业"
"2075","jiangshanjinyaoshi","浙江","jsjys","2016-03-28 00:00:00","0","4527","金钥匙（浙）","2016-08","2016-08-31 00:00:00","1000","0","0","提现困难"
"2076","huixinbao2","广东","hxb2","2015-07-23 00:00:00","0","4690","惠信宝","2016-08","2016-08-31 00:00:00","50000","0","0","提现困难"
"2077","zixiangcaifu","山西","zxcf7","2015-07-15 00:00:00","0","2387","子祥财富","2016-08","2016-08-31 00:00:00","1000","0","0","跑路"
"2078","baobaojinfu","陕西","bbjf","2016-05-30 00:00:00","0","4547","宝宝金服","2016-08","2016-08-31 00:00:00","5000","0","0","跑路"
"2079","sandicaifu","安徽","sdcf1","2016-07-10 00:00:00","0","4599","三弟财富","2016-08","2016-08-31 00:00:00","500","0","0","跑路"
"2080","niubaobaolicai","上海","nbblc","2015-12-24 00:00:00","0","4677","牛宝宝理财","2016-08","2016-08-31 00:00:00","3000","0","1","跑路"
"2081","shangdingdai3","上海","sdd3","2015-04-02 00:00:00","0","4679","商鼎贷","2016-08","2016-08-31 00:00:00","5001","0","0","跑路"
"2082","jinrongdai8","广东","jrd8","2014-11-17 00:00:00","0","4899","晋融贷","2016-08","2016-08-31 00:00:00","5000","0","0","跑路"
"2083","hafuzaixian","广东","hfzx1","2014-12-29 00:00:00","0","5483","哈富在线","2016-08","2016-08-31 00:00:00","3000","0","1","跑路"
"2084","huiyuanrongtou","河南","hyrt","2014-11-20 00:00:00","0","1334","慧源融投","2016-08","2016-08-30 00:00:00","5001","0","0","停业"
"2085","daideduo","广东","ddd5","2014-12-22 00:00:00","0","1759","贷得多","2016-08","2016-08-30 00:00:00","1000","0","0","停业"
"2086","yirencai","湖北","yrc","2015-05-20 00:00:00","0","2010","伊人财","2016-08","2016-08-30 00:00:00","1000","0","1","停业"
"2087","zhilidai4","河北","zld4","2014-10-16 00:00:00","0","5128","直利贷","2016-08","2016-08-30 00:00:00","1580","0","1","停业"
"2088","tourongdai","上海","trd","2014-05-28 00:00:00","0","617","投融贷","2016-08","2016-08-30 00:00:00","5000","0","0","提现困难"
"2089","qidaojinrong","新疆","qdjr","2014-09-29 00:00:00","0","1610","启道金融","2016-08","2016-08-30 00:00:00","1000","0","0","提现困难"
"2090","zhongcaijinqiao","湖南","zcjq","2015-07-03 00:00:00","0","2173","众财金桥","2016-08","2016-08-30 00:00:00","10000","0","0","跑路"
"2091","tuantuandai","云南","ttd2","2016-05-20 00:00:00","0","4431","团团贷","2016-08","2016-08-30 00:00:00","5000","0","1","跑路"
"2092","zhezhongche","浙江","zzc","2016-05-18 00:00:00","0","4428","浙众车","2016-08","2016-08-29 00:00:00","3000","0","0","停业"
"2093","youyujinfu52","浙江","yyjf52","2016-07-01 00:00:00","0","4583","有余金服","2016-08","2016-08-29 00:00:00","5000","0","0","停业"
"2094","renyidai","北京","ryd8","2016-06-09 00:00:00","0","4462","仁义贷","2016-08","2016-08-28 00:00:00","6000","0","1","停业"
"2095","zhongchangcaifu3","安徽","zccf3","2015-10-27 00:00:00","0","5055","众昌财富","2016-08","2016-08-27 00:00:00","5000","0","1","停业"
"2096","haolixin","江苏","hlx","2015-01-10 00:00:00","0","4250","好利信","2016-08","2016-08-26 00:00:00","5000","0","1","停业"
"2097","","北京","","2015-06-12 00:00:00","0","5893","天下投","2016-08","2016-08-26 00:00:00","6250","0","1","停业"
"2098","jingjinlian","湖北","jjl","2014-07-12 00:00:00","0","888","京金联","2016-08","2016-08-26 00:00:00","12333","0","0","提现困难"
"2099","zhongzilicai901","江苏","zzlc901","2013-10-18 00:00:00","0","712","种子理财","2016-08","2016-08-25 00:00:00","1000","0","0","停业"
"2100","jianfengjinrong","上海","jfjr","2014-07-23 00:00:00","0","1037","鉴丰金融","2016-08","2016-08-25 00:00:00","5000","0","0","停业"
"2101","linxindai","陕西","lxd","2014-12-28 00:00:00","0","1257","麟鑫贷","2016-08","2016-08-25 00:00:00","1200","0","0","停业"
"2102","pinganziben","北京","pazb","2015-04-01 00:00:00","0","2097","平安资本","2016-08","2016-08-25 00:00:00","6000","0","0","停业"
"2103","junbocaifu","山西","jbcf8","2015-07-10 00:00:00","0","2227","俊博财富","2016-08","2016-08-25 00:00:00","5000","0","1","停业"
"2104","hengfengqianbao","河南","hfqb","2015-06-03 00:00:00","0","2538","恒丰钱包","2016-08","2016-08-25 00:00:00","7700","0","0","停业"
"2105","lingruicaifu","山西","lrcf1","2015-09-03 00:00:00","0","2956","凌锐财富","2016-08","2016-08-25 00:00:00","5000","0","1","停业"
"2106","chuyibaocaifu","江苏","cybcf","2015-10-12 00:00:00","0","3167","储亿宝财富","2016-08","2016-08-25 00:00:00","3000","0","0","停业"
"2107","caifuzaiwo","北京","cfzw","2015-11-13 00:00:00","0","4794","财富在沃","2016-08","2016-08-25 00:00:00","999","0","0","停业"
"2108","dachengedai","广东","dced","2014-05-02 00:00:00","0","5159","大乘e贷","2016-08","2016-08-25 00:00:00","10000","0","0","停业"
"2109","zhengbowang","青海","zbw","2014-12-27 00:00:00","0","5586","正博网","2016-08","2016-08-25 00:00:00","1000","0","0","停业"
"2110","","福建","","2015-07-01 00:00:00","0","6056","v客宝","2016-08","2016-08-25 00:00:00","1000","0","1","停业"
"2111","","湖北","","2014-11-08 00:00:00","0","6089","楚商贷","2016-08","2016-08-25 00:00:00","500","0","1","停业"
"2112","moneyhome","上海","mh","2015-12-18 00:00:00","0","3230","MoneyHome","2016-08","2016-08-25 00:00:00","5000","0","0","提现困难"
"2113","yuekuocaifu","浙江","ykcf","2013-09-18 00:00:00","0","3828","悦阔财富","2016-08","2016-08-25 00:00:00","5000","0","0","提现困难"
"2114","858jinrong","广东","858jr","2013-11-25 00:00:00","0","4857","858金融","2016-08","2016-08-25 00:00:00","1000","0","1","提现困难"
"2115","zhuangyuanlicai2","北京","zylc2","2015-05-18 00:00:00","0","5036","状元理财","2016-08","2016-08-25 00:00:00","3000","0","0","提现困难"
"2116","fuguochuangtou","山东","fgct","2015-10-18 00:00:00","0","4217","富国创投","2016-08","2016-08-25 00:00:00","8800","0","0","跑路"
"2117","lindengcaifu3","浙江","ldcf3","2015-06-17 00:00:00","0","4602","林登财富","2016-08","2016-08-25 00:00:00","5000","0","0","跑路"
"2118","xiaopiaojinrong","上海","xpjr","2016-04-09 00:00:00","0","5321","小票金融","2016-08","2016-08-25 00:00:00","5000","0","1","跑路"
"2119","luheziben","湖北","lhw","2014-06-24 00:00:00","0","957","六合网","2016-08","2016-08-25 00:00:00","1000","0","0","转型"
"2120","huiwangbao23","广东","hwb23","2015-08-24 00:00:00","0","4862","汇旺宝","2016-08","2016-08-24 00:00:00","3800","0","1","跑路"
"2121","chengrong","山东","cr","2015-12-28 00:00:00","0","5718","诚融","2016-08","2016-08-23 00:00:00","5000","0","0","提现困难"
"2122","guorongbao","北京","grb","2015-12-09 00:00:00","0","6051","国融宝","2016-08","2016-08-23 00:00:00","5000","0","1","提现困难"
"2123","pulindai2","北京","pld2","2016-03-25 00:00:00","0","4790","普临贷","2016-08","2016-08-23 00:00:00","5000","0","1","跑路"
"2124","yinqianshu","广东","yqs","2014-08-22 00:00:00","0","813","银钱树车投网","2016-08","2016-08-22 00:00:00","5000","0","0","停业"
"2125","hauxiayinbang","广东","hxyb","2015-09-15 00:00:00","0","3112","华夏银帮","2016-08","2016-08-22 00:00:00","1000","0","0","停业"
"2126","xingtaichuangfu","山东","xtcf1","2015-04-13 00:00:00","0","2441","兴泰创富","2016-08","2016-08-22 00:00:00","1000","0","1","提现困难"
"2127","fengdengbao","江苏","fdb","2016-03-05 00:00:00","0","4789","丰登宝","2016-08","2016-08-22 00:00:00","5000","0","1","跑路"
"2128","zhongtengtouzi","江苏","zttz","2016-08-12 00:00:00","0","5895","中腾投资","2016-08","2016-08-20 00:00:00","10000","0","1","停业"
"2129","qianlaiqianwang2","广东","qlqw2","2015-05-01 00:00:00","0","6043","钱来钱网（粤）","2016-08","2016-08-20 00:00:00","500","0","1","停业"
"2130","defucaifu2","广东","dfcf2","2016-04-01 00:00:00","0","4795","德福财富（粤）","2016-08","2016-08-20 00:00:00","8000","0","1","跑路"
"2131","duicaiwang","浙江","dcw","2015-04-08 00:00:00","0","4370","堆财网","2016-08","2016-08-18 00:00:00","1000","0","1","停业"
"2132","cichedai","广东","ccd1","2015-07-22 00:00:00","0","4957","易车理财","2016-08","2016-08-18 00:00:00","100","0","0","停业"
"2133","caifunvwangbang","上海","cfnwb","2015-10-01 00:00:00","0","5875","财富女王邦","2016-08","2016-08-18 00:00:00","1000","0","1","停业"
"2134","sudairongchuang","河南","sdrc","2014-01-07 00:00:00","0","436","速贷融创","2016-08","2016-08-17 00:00:00","5000","0","0","停业"
"2135","shenghuodai","广东","shd1","2014-03-05 00:00:00","0","502","生活贷","2016-08","2016-08-17 00:00:00","2000","0","0","停业"
"2136","shishidai","福建","ssd2","2014-11-05 00:00:00","0","1373","实实贷","2016-08","2016-08-17 00:00:00","5000","0","0","停业"
"2137","xinhuitouzi","山东","xhtz1","2015-06-09 00:00:00","0","2435","鑫汇投资","2016-08","2016-08-17 00:00:00","1000","0","0","停业"
"2138","caituanwang","浙江","ctw1","2013-05-22 00:00:00","0","3709","财团网","2016-08","2016-08-17 00:00:00","1000","0","0","停业"
"2139","qiaqianwang","黑龙江","qqw1","2010-04-23 00:00:00","0","3711","洽钱网","2016-08","2016-08-17 00:00:00","5000","0","0","停业"
"2140","hongyangcaifu","山东","hycf8","2014-11-01 00:00:00","0","3768","宏阳财富","2016-08","2016-08-17 00:00:00","1000","0","0","停业"
"2141","badianjinrong","北京","8djr","2016-01-18 00:00:00","0","4084","八点金融","2016-08","2016-08-17 00:00:00","5000","0","1","停业"
"2142","xinkaiwuyou","广东","xkwy","2015-08-09 00:00:00","0","4097","新凯无忧","2016-08","2016-08-17 00:00:00","20000","0","0","停业"
"2143","hengdingdai","山东","hdd11","2015-04-14 00:00:00","0","4501","恒鼎贷","2016-08","2016-08-17 00:00:00","1000","0","0","停业"
"2144","zhonglidai11","广东","zld3","2014-11-14 00:00:00","0","4854","中锂贷","2016-08","2016-08-17 00:00:00","500","0","1","停业"
"2145","hengbodai3","山东","hbd3","2014-12-08 00:00:00","0","5500","恒博贷","2016-08","2016-08-17 00:00:00","3000","0","1","停业"
"2146","yikaidai3","安徽","ykd3","2014-12-19 00:00:00","0","5516","宜开贷","2016-08","2016-08-17 00:00:00","5000","0","0","停业"
"2147","zhongtaiying","广东","zdy","2015-02-01 00:00:00","0","5523","中泰盈","2016-08","2016-08-17 00:00:00","0","0","1","停业"
"2148","zhonghanyidai","江苏","zhyd","2015-05-04 00:00:00","0","5850","中韩易贷","2016-08","2016-08-17 00:00:00","1000","0","0","停业"
"2149","haolancaifu4","山东","hlcf4","2015-03-30 00:00:00","0","5851","昊澜财富","2016-08","2016-08-17 00:00:00","2000","0","0","停业"
"2150","haocaijinrong3","浙江","hcjr3","2014-09-30 00:00:00","0","5855","好彩金融","2016-08","2016-08-17 00:00:00","5000","0","0","停业"
"2151","zhongdutouzi","山东","zdtz","2014-05-01 00:00:00","0","5913","中都投资","2016-08","2016-08-17 00:00:00","525","0","0","停业"
"2152","xinruntouzi4","山东","xrtz4","2014-11-01 00:00:00","0","5939","鑫润投资","2016-08","2016-08-17 00:00:00","1000","0","0","停业"
"2153","haoyincaifu10","山东","hycf10","2014-12-01 00:00:00","0","5940","浩银财富","2016-08","2016-08-17 00:00:00","1000","0","0","停业"
"2154","xinfulianbo","山东","xflb","2014-07-15 00:00:00","0","5953","鑫富联博","2016-08","2016-08-17 00:00:00","500","0","0","停业"
"2155","hongshancaifu4","山东","hscf4","2015-02-04 00:00:00","0","5956","红杉财富","2016-08","2016-08-17 00:00:00","1000","0","0","停业"
"2156","xinyechuangtou2","山东","xyct2","2015-03-01 00:00:00","0","5958","鑫业创投","2016-08","2016-08-17 00:00:00","1000","0","0","停业"
"2157","","北京","","2015-12-17 00:00:00","0","6020","信资邦","2016-08","2016-08-17 00:00:00","1000","0","1","停业"
"2158","renqidai","上海","rqd","2014-10-20 00:00:00","0","1554","人企贷","2016-08","2016-08-17 00:00:00","10000","0","0","提现困难"
"2159","yuanxiangjinfu2","浙江","yxjf2","2016-01-12 00:00:00","0","4745","元祥金服","2016-08","2016-08-17 00:00:00","10000","0","0","提现困难"
