"id","date","toPay10","toReceive10","wdzjPlatId"
"4702","2017-04-30","21.51","54.84","1038"
"4703","2017-05-31","22.11","52.56","1038"
"4704","2017-06-30","21.69","52.23","1038"
"4705","2016-07-31","37.51","89.52","1920"
"4706","2016-08-31","30.03","78.26","1920"
"4707","2016-09-30","30.29","61.51","1920"
"4708","2016-10-31","29.97","49.21","1920"
"4709","2016-11-30","28.87","35.55","1920"
"4710","2016-12-31","33.02","30.65","1920"
"4711","2017-01-31","37.69","29.02","1920"
"4712","2017-02-28","37.29","27.88","1920"
"4713","2017-03-31","37.18","23.95","1920"
"4714","2017-04-30","34.99","22.34","1920"
"4715","2017-05-31","34.12","21.96","1920"
"4716","2017-06-30","33.95","23.64","1920"
"4717","2016-07-31","20.52","60.19","3271"
"4718","2016-08-31","26.34","50.78","3271"
"4719","2016-09-30","29.36","58.42","3271"
"4720","2016-10-31","27.52","60.85","3271"
"4721","2016-11-30","26.03","69.16","3271"
"4722","2016-12-31","22.35","66.78","3271"
"4723","2017-01-31","24.49","53.14","3271"
"4724","2017-02-28","25.92","38.50","3271"
"4725","2017-03-31","32.24","33.94","3271"
"4726","2017-04-30","30.76","32.91","3271"
"4727","2017-05-31","32.73","27.88","3271"
"4728","2017-06-30","32.18","32.60","3271"
"4729","2016-07-31","98.18","100.00","1757"
"4730","2016-08-31","88.64","100.00","1757"
"4731","2016-09-30","86.34","97.95","1757"
"4732","2016-10-31","82.21","89.31","1757"
"4733","2016-11-30","80.42","86.51","1757"
"4734","2016-12-31","81.18","80.64","1757"
"4735","2017-01-31","80.82","83.83","1757"
"4736","2017-02-28","82.28","80.12","1757"
"4737","2017-03-31","83.55","74.61","1757"
"4738","2017-04-30","83.34","77.80","1757"
"4739","2017-05-31","84.42","76.62","1757"
"4740","2017-06-30","84.44","76.11","1757"
"4741","2016-07-31","23.39","49.35","615"
"4742","2016-08-31","34.16","41.75","615"
"4743","2016-09-30","42.36","36.91","615"
"4744","2016-10-31","46.20","37.26","615"
"4745","2016-11-30","53.06","36.42","615"
"4746","2016-12-31","63.02","31.02","615"
"4747","2017-01-31","65.87","28.30","615"
"4748","2017-02-28","65.21","29.17","615"
"4749","2017-03-31","65.36","31.49","615"
"4750","2017-04-30","69.40","37.83","615"
"4751","2017-05-31","74.81","36.89","615"
"4752","2017-06-30","77.18","35.15","615"
"4753","2016-07-31","41.14","22.23","2820"
"4754","2016-08-31","44.10","19.15","2820"
"4755","2016-09-30","52.47","27.75","2820"
"4756","2016-10-31","35.04","30.54","2820"
"4757","2016-11-30","38.10","35.20","2820"
"4758","2016-12-31","35.72","36.62","2820"
"4759","2017-01-31","39.30","37.32","2820"
"4760","2017-02-28","41.62","41.09","2820"
"4761","2017-03-31","35.44","45.35","2820"
"4762","2017-04-30","37.57","50.22","2820"
"4763","2017-05-31","34.09","51.44","2820"
"4764","2017-06-30","39.93","50.23","2820"
"4765","2016-07-31","27.31","18.50","2833"
"4766","2016-08-31","28.37","17.94","2833"
"4767","2016-09-30","33.70","20.74","2833"
"4768","2016-10-31","27.15","15.32","2833"
"4769","2016-11-30","24.20","13.11","2833"
"4770","2016-12-31","24.04","13.27","2833"
"4771","2017-01-31","29.87","11.79","2833"
"4772","2017-02-28","24.05","10.21","2833"
"4773","2017-03-31","27.39","9.40","2833"
"4774","2017-04-30","27.01","8.46","2833"
"4775","2017-05-31","25.76","7.31","2833"
"4776","2017-06-30","24.64","6.29","2833"
"4777","2016-07-31","49.74","100.00","916"
"4778","2016-08-31","45.42","100.00","916"
"4779","2016-09-30","47.54","100.00","916"
"4780","2016-10-31","49.30","100.00","916"
"4781","2016-11-30","43.51","100.00","916"
"4782","2016-12-31","55.28","100.00","916"
"4783","2017-01-31","54.26","100.00","916"
"4784","2017-02-28","47.71","100.00","916"
"4785","2017-03-31","45.82","100.00","916"
"4786","2017-04-30","49.12","100.00","916"
"4787","2017-05-31","46.97","100.00","916"
"4788","2017-06-30","46.80","100.00","916"
"4789","2016-07-31","34.10","77.58","1223"
"4790","2016-08-31","32.35","71.51","1223"
"4791","2016-09-30","32.09","67.75","1223"
"4792","2016-10-31","31.29","58.33","1223"
"4793","2016-11-30","35.47","39.87","1223"
"4794","2016-12-31","33.06","40.72","1223"
"4795","2017-01-31","31.72","39.77","1223"
"4796","2017-02-28","31.00","53.23","1223"
"4797","2017-03-31","26.68","49.60","1223"
"4798","2017-04-30","28.51","50.11","1223"
"4799","2017-05-31","25.44","54.43","1223"
"4800","2017-06-30","23.49","55.15","1223"
"4801","2016-07-31","27.78","66.65","2002"
"4802","2016-08-31","29.74","60.67","2002"
"4803","2016-09-30","31.95","57.12","2002"
"4804","2016-10-31","30.40","55.36","2002"
"4805","2016-11-30","31.69","50.09","2002"
"4806","2016-12-31","32.43","41.21","2002"
"4807","2017-01-31","32.74","37.44","2002"
"4808","2017-02-28","34.35","34.32","2002"
"4809","2017-03-31","34.47","39.17","2002"
"4810","2017-04-30","32.92","37.07","2002"
"4811","2017-05-31","30.54","34.44","2002"
"4812","2017-06-30","30.18","34.22","2002"
"4813","2016-07-31","13.54","41.70","1959"
"4814","2016-08-31","16.75","37.15","1959"
"4815","2016-09-30","16.17","31.76","1959"
"4816","2016-10-31","12.85","31.53","1959"
"4817","2016-11-30","14.46","30.81","1959"
"4818","2016-12-31","14.73","30.48","1959"
"4819","2017-01-31","16.08","26.21","1959"
"4820","2017-02-28","15.47","24.19","1959"
"4821","2017-03-31","14.30","22.04","1959"
"4822","2017-04-30","14.26","18.80","1959"
"4823","2017-05-31","13.73","16.44","1959"
"4824","2017-06-30","12.63","15.47","1959"
"4825","2016-07-31","29.63","23.32","585"
"4826","2016-08-31","25.04","23.85","585"
"4827","2016-09-30","17.07","23.16","585"
"4828","2016-10-31","17.65","24.43","585"
"4829","2016-11-30","14.83","24.30","585"
"4830","2016-12-31","14.97","26.88","585"
"4831","2017-01-31","15.32","25.21","585"
"4832","2017-02-28","16.39","24.21","585"
"4833","2017-03-31","17.98","23.10","585"
"4834","2017-04-30","19.60","21.39","585"
"4835","2017-05-31","18.66","19.01","585"
"4836","2017-06-30","18.37","16.81","585"
"4837","2016-07-31","22.68","32.02","1941"
"4838","2016-08-31","21.21","30.34","1941"
"4839","2016-09-30","28.65","33.62","1941"
"4840","2016-10-31","26.69","27.10","1941"
"4841","2016-11-30","38.00","23.23","1941"
"4842","2016-12-31","32.90","33.90","1941"
"4843","2017-01-31","33.68","36.62","1941"
"4844","2017-02-28","38.21","35.08","1941"
"4845","2017-03-31","30.04","20.92","1941"
"4846","2017-04-30","27.18","15.76","1941"
"4847","2017-05-31","35.50","18.00","1941"
"4848","2017-06-30","34.48","17.78","1941"
"4849","2016-07-31","52.61","49.84","2145"
"4850","2016-08-31","50.96","53.85","2145"
"4851","2016-09-30","47.08","52.60","2145"
"4852","2016-10-31","42.80","51.86","2145"
"4853","2016-11-30","42.38","47.39","2145"
"4854","2016-12-31","40.28","44.55","2145"
"4855","2017-01-31","39.73","39.16","2145"
"4856","2017-02-28","39.26","35.32","2145"
"4857","2017-03-31","40.80","27.56","2145"
"4858","2017-04-30","40.70","25.97","2145"
"4859","2017-05-31","39.45","23.04","2145"
"4860","2017-06-30","38.37","20.47","2145"
"4861","2016-07-31","81.85","100.00","4367"
"4862","2016-08-31","52.37","100.00","4367"
"4863","2016-09-30","47.69","100.00","4367"
"4864","2016-10-31","63.57","100.00","4367"
"4865","2016-11-30","58.42","100.00","4367"
"4866","2016-12-31","49.49","100.00","4367"
"4867","2017-01-31","58.49","100.00","4367"
"4868","2017-02-28","38.24","69.13","4367"
"4869","2017-03-31","27.73","64.04","4367"
"4870","2017-04-30","19.14","68.28","4367"
"4871","2017-05-31","16.72","35.73","4367"
"4872","2017-06-30","25.79","57.75","4367"
"4873","2016-07-31","32.44","100.00","2070"
"4874","2016-08-31","34.29","100.00","2070"
"4875","2016-09-30","36.68","100.00","2070"
"4876","2016-10-31","32.61","100.00","2070"
"4877","2016-11-30","33.42","98.67","2070"
"4878","2016-12-31","35.02","75.71","2070"
"4879","2017-01-31","37.62","49.25","2070"
"4880","2017-02-28","33.82","27.93","2070"
"4881","2017-03-31","33.62","19.39","2070"
"4882","2017-04-30","30.43","15.43","2070"
"4883","2017-05-31","27.30","12.92","2070"
"4884","2017-06-30","28.86","11.49","2070"
"4885","2016-07-31","17.15","50.54","507"
"4886","2016-08-31","17.03","63.00","507"
"4887","2016-09-30","17.98","62.54","507"
"4888","2016-10-31","13.52","59.62","507"
"4889","2016-11-30","13.50","59.83","507"
"4890","2016-12-31","21.88","78.27","507"
"4891","2017-01-31","19.02","82.47","507"
"4892","2017-02-28","14.43","58.71","507"
"4893","2017-03-31","33.84","78.91","507"
"4894","2017-04-30","41.53","89.48","507"
"4895","2017-05-31","12.84","38.23","507"
"4896","2017-06-30","9.23","51.74","507"
"4897","2016-07-31","41.05","100.00","424"
"4898","2016-08-31","39.75","100.00","424"
"4899","2016-09-30","39.96","94.98","424"
"4900","2016-10-31","37.10","80.32","424"
"4901","2016-11-30","37.99","70.45","424"
"4902","2016-12-31","42.49","61.71","424"
"4903","2017-01-31","44.27","49.69","424"
"4904","2017-02-28","44.37","41.48","424"
"4905","2017-03-31","43.32","32.13","424"
"4906","2017-04-30","43.13","31.25","424"
"4907","2017-05-31","45.07","30.81","424"
"4908","2017-06-30","46.16","30.27","424"
"4909","2016-07-31","42.46","96.45","1497"
"4910","2016-08-31","43.00","78.58","1497"
"4911","2016-09-30","48.11","79.12","1497"
"4912","2016-10-31","49.58","70.54","1497"
"4913","2016-11-30","50.87","73.92","1497"
"4914","2016-12-31","51.69","67.27","1497"
"4915","2017-01-31","59.86","66.25","1497"
"4916","2017-02-28","58.37","64.61","1497"
"4917","2017-03-31","60.38","71.93","1497"
"4918","2017-04-30","62.79","78.03","1497"
"4919","2017-05-31","57.88","81.46","1497"
"4920","2017-06-30","53.34","73.57","1497"
"4921","2016-07-31","62.50","73.48","1721"
"4922","2016-08-31","57.10","81.45","1721"
"4923","2016-09-30","62.13","77.85","1721"
"4924","2016-10-31","58.38","81.67","1721"
"4925","2016-11-30","55.50","82.63","1721"
"4926","2016-12-31","55.16","66.53","1721"
"4927","2017-01-31","46.61","65.01","1721"
"4928","2017-02-28","41.86","68.26","1721"
"4929","2017-03-31","45.94","67.32","1721"
"4930","2017-04-30","33.78","86.39","1721"
"4931","2017-05-31","37.75","100.00","1721"
"4932","2017-06-30","31.65","100.00","1721"
"4933","2016-07-31","63.46","68.69","2565"
"4934","2016-08-31","54.19","51.65","2565"
"4935","2016-09-30","44.73","38.18","2565"
"4936","2016-10-31","40.31","32.82","2565"
"4937","2016-11-30","39.97","33.71","2565"
"4938","2016-12-31","42.45","25.26","2565"
"4939","2017-01-31","38.96","15.54","2565"
"4940","2017-02-28","43.60","15.31","2565"
"4941","2017-03-31","49.17","20.82","2565"
"4942","2017-04-30","51.85","21.93","2565"
"4943","2017-05-31","50.40","29.60","2565"
"4944","2017-06-30","53.19","25.78","2565"
"4945","2016-07-31","23.31","100.00","853"
"4946","2016-08-31","26.89","100.00","853"
"4947","2016-09-30","28.37","100.00","853"
"4948","2016-10-31","24.08","100.00","853"
"4949","2016-11-30","27.33","100.00","853"
"4950","2016-12-31","28.26","100.00","853"
"4951","2017-01-31","30.69","100.00","853"
"4952","2017-02-28","33.45","100.00","853"
"4953","2017-03-31","38.56","100.00","853"
"4954","2017-04-30","51.44","100.00","853"
"4955","2017-05-31","28.59","100.00","853"
"4956","2017-06-30","27.45","100.00","853"
"4957","2016-07-31","22.24","95.28","3867"
"4958","2016-08-31","32.04","91.13","3867"
"4959","2016-09-30","36.81","90.47","3867"
"4960","2016-10-31","25.18","85.40","3867"
"4961","2016-11-30","23.41","86.59","3867"
"4962","2016-12-31","25.24","87.30","3867"
"4963","2017-01-31","25.27","87.38","3867"
"4964","2017-02-28","27.09","92.93","3867"
"4965","2017-03-31","28.53","97.91","3867"
"4966","2017-04-30","34.54","98.77","3867"
"4967","2017-05-31","28.61","89.45","3867"
"4968","2017-06-30","29.54","90.63","3867"
"4969","2016-07-31","81.63","22.36","361"
"4970","2016-08-31","76.64","20.56","361"
"4971","2016-09-30","78.05","22.57","361"
"4972","2016-10-31","80.04","19.20","361"
"4973","2016-11-30","77.92","17.85","361"
"4974","2016-12-31","74.60","17.51","361"
"4975","2017-01-31","80.50","18.02","361"
"4976","2017-02-28","79.08","21.71","361"
"4977","2017-03-31","76.04","21.15","361"
"4978","2017-04-30","75.91","23.36","361"
"4979","2017-05-31","77.25","25.37","361"
"4980","2017-06-30","72.26","27.98","361"
"4981","2016-07-31","0.00","0.00","2248"
"4982","2016-08-31","0.00","0.00","2248"
"4983","2016-09-30","0.00","0.00","2248"
"4984","2016-10-31","0.00","0.00","2248"
"4985","2016-11-30","0.00","0.00","2248"
"4986","2016-12-31","0.00","0.00","2248"
"4987","2017-01-31","0.00","0.00","2248"
"4988","2017-02-28","0.00","0.00","2248"
"4989","2017-03-31","40.09","74.11","2248"
"4990","2017-04-30","35.56","73.16","2248"
"4991","2017-05-31","21.75","66.40","2248"
"4992","2017-06-30","19.00","62.10","2248"
"4993","2016-07-31","0.00","0.00","4535"
"4994","2016-08-31","0.00","0.00","4535"
"4995","2016-09-30","0.00","0.00","4535"
"4996","2016-10-31","0.00","0.00","4535"
"4997","2016-11-30","0.00","0.00","4535"
"4998","2016-12-31","0.00","0.00","4535"
"4999","2017-01-31","0.00","0.00","4535"
"5000","2017-02-28","0.00","0.00","4535"
"5001","2017-03-31","35.07","99.33","4535"
"5002","2017-04-30","25.71","100.00","4535"
"5003","2017-05-31","17.08","98.01","4535"
"5004","2017-06-30","17.64","98.12","4535"
"5005","2016-07-31","30.95","98.27","2181"
"5006","2016-08-31","33.28","100.00","2181"
"5007","2016-09-30","34.68","100.00","2181"
"5008","2016-10-31","36.59","100.00","2181"
"5009","2016-11-30","38.49","100.00","2181"
"5010","2016-12-31","35.58","100.00","2181"
"5011","2017-01-31","33.09","100.00","2181"
"5012","2017-02-28","29.85","98.92","2181"
"5013","2017-03-31","28.02","95.77","2181"
"5014","2017-04-30","27.27","74.46","2181"
"5015","2017-05-31","28.04","51.35","2181"
"5016","2017-06-30","28.25","36.23","2181"
"5017","2016-07-31","33.98","28.81","3324"
"5018","2016-08-31","38.16","24.36","3324"
"5019","2016-09-30","30.67","6.72","3324"
"5020","2016-10-31","30.01","18.39","3324"
"5021","2016-11-30","34.21","20.61","3324"
"5022","2016-12-31","32.46","16.61","3324"
"5023","2017-01-31","24.82","23.86","3324"
"5024","2017-02-28","20.96","21.28","3324"
"5025","2017-03-31","21.68","21.25","3324"
"5026","2017-04-30","22.27","21.81","3324"
"5027","2017-05-31","26.85","21.80","3324"
"5028","2017-06-30","26.09","18.51","3324"
"5029","2016-07-31","29.54","84.78","1914"
"5030","2016-08-31","29.22","82.48","1914"
"5031","2016-09-30","25.81","82.54","1914"
"5032","2016-10-31","24.97","83.46","1914"
"5033","2016-11-30","23.00","82.06","1914"
"5034","2016-12-31","20.59","80.65","1914"
"5035","2017-01-31","20.77","79.52","1914"
"5036","2017-02-28","23.05","69.63","1914"
"5037","2017-03-31","0.00","0.00","1914"
"5038","2017-04-30","0.00","0.00","1914"
"5039","2017-05-31","0.00","0.00","1914"
"5040","2017-06-30","20.94","43.43","1914"
"5041","2016-07-31","40.08","100.00","1581"
"5042","2016-08-31","39.04","100.00","1581"
"5043","2016-09-30","36.89","100.00","1581"
"5044","2016-10-31","41.71","100.00","1581"
"5045","2016-11-30","42.75","100.00","1581"
"5046","2016-12-31","39.09","100.00","1581"
"5047","2017-01-31","41.19","100.00","1581"
"5048","2017-02-28","46.91","100.00","1581"
"5049","2017-03-31","40.34","100.00","1581"
"5050","2017-04-30","37.28","100.00","1581"
"5051","2017-05-31","43.13","100.00","1581"
"5052","2017-06-30","42.40","100.00","1581"
"5053","2016-07-31","43.92","25.12","2398"
"5054","2016-08-31","47.22","22.23","2398"
"5055","2016-09-30","50.58","18.18","2398"
"5056","2016-10-31","47.17","17.43","2398"
"5057","2016-11-30","47.60","18.15","2398"
"5058","2016-12-31","48.39","17.66","2398"
"5059","2017-01-31","48.48","18.13","2398"
"5060","2017-02-28","43.78","18.01","2398"
"5061","2017-03-31","39.22","17.71","2398"
"5062","2017-04-30","40.98","15.80","2398"
"5063","2017-05-31","35.08","14.07","2398"
"5064","2017-06-30","32.19","11.92","2398"
"5065","2016-07-31","55.77","97.52","3260"
"5066","2016-08-31","55.67","100.00","3260"
"5067","2016-09-30","59.21","100.00","3260"
"5068","2016-10-31","56.40","100.00","3260"
"5069","2016-11-30","56.30","100.00","3260"
"5070","2016-12-31","50.59","100.00","3260"
"5071","2017-01-31","51.65","99.25","3260"
"5072","2017-02-28","45.51","99.30","3260"
"5073","2017-03-31","44.32","97.12","3260"
"5074","2017-04-30","38.57","93.19","3260"
"5075","2017-05-31","28.15","93.59","3260"
"5076","2017-06-30","26.17","90.68","3260"
"5077","2016-07-31","5.65","25.08","2401"
"5078","2016-08-31","4.69","21.13","2401"
"5079","2016-09-30","4.26","17.48","2401"
"5080","2016-10-31","3.99","15.83","2401"
"5081","2016-11-30","3.58","14.00","2401"
"5082","2016-12-31","4.17","11.63","2401"
"5083","2017-01-31","4.04","9.16","2401"
"5084","2017-02-28","4.36","8.35","2401"
"5085","2017-03-31","4.57","5.91","2401"
"5086","2017-04-30","6.10","5.65","2401"
"5087","2017-05-31","6.58","4.94","2401"
"5088","2017-06-30","7.52","4.09","2401"
"5089","2016-07-31","59.14","100.00","4320"
"5090","2016-08-31","57.74","100.00","4320"
"5091","2016-09-30","47.14","100.00","4320"
"5092","2016-10-31","57.81","100.00","4320"
"5093","2016-11-30","54.53","100.00","4320"
"5094","2016-12-31","54.65","100.00","4320"
"5095","2017-01-31","52.28","100.00","4320"
"5096","2017-02-28","53.09","100.00","4320"
"5097","2017-03-31","49.82","100.00","4320"
"5098","2017-04-30","62.33","100.00","4320"
"5099","2017-05-31","37.09","100.00","4320"
"5100","2017-06-30","38.73","95.63","4320"
"5101","2016-07-31","90.14","73.84","4103"
"5102","2016-08-31","88.29","72.58","4103"
"5103","2016-09-30","87.15","61.70","4103"
"5104","2016-10-31","85.93","63.99","4103"
"5105","2016-11-30","84.46","51.91","4103"
"5106","2016-12-31","83.15","50.54","4103"
"5107","2017-01-31","79.44","50.59","4103"
"5108","2017-02-28","78.08","45.07","4103"
"5109","2017-03-31","67.65","24.48","4103"
"5110","2017-04-30","64.42","24.83","4103"
"5111","2017-05-31","62.24","21.59","4103"
"5112","2017-06-30","54.43","17.22","4103"
"5113","2016-07-31","38.67","93.94","1523"
"5114","2016-08-31","38.44","93.93","1523"
"5115","2016-09-30","36.32","93.02","1523"
"5116","2016-10-31","35.82","94.71","1523"
"5117","2016-11-30","35.33","95.22","1523"
"5118","2016-12-31","35.27","94.94","1523"
"5119","2017-01-31","35.43","93.82","1523"
"5120","2017-02-28","35.47","93.43","1523"
"5121","2017-03-31","41.45","91.66","1523"
"5122","2017-04-30","42.53","91.64","1523"
"5123","2017-05-31","38.25","90.96","1523"
"5124","2017-06-30","38.37","89.93","1523"
"5125","2016-07-31","45.49","100.00","1023"
"5126","2016-08-31","46.12","100.00","1023"
"5127","2016-09-30","45.88","100.00","1023"
"5128","2016-10-31","50.34","100.00","1023"
"5129","2016-11-30","45.82","100.00","1023"
"5130","2016-12-31","45.39","100.00","1023"
"5131","2017-01-31","45.49","100.00","1023"
"5132","2017-02-28","46.40","100.00","1023"
"5133","2017-03-31","47.61","100.00","1023"
"5134","2017-04-30","47.20","100.00","1023"
"5135","2017-05-31","44.33","100.00","1023"
"5136","2017-06-30","44.57","100.00","1023"
"5137","2016-07-31","29.01","18.43","4161"
"5138","2016-08-31","27.13","16.93","4161"
"5139","2016-09-30","26.79","10.42","4161"
"5140","2016-10-31","28.29","14.08","4161"
"5141","2016-11-30","29.80","10.71","4161"
"5142","2016-12-31","29.56","14.39","4161"
"5143","2017-01-31","29.99","12.00","4161"
"5144","2017-02-28","27.25","11.84","4161"
"5145","2017-03-31","24.80","8.51","4161"
"5146","2017-04-30","25.32","7.82","4161"
"5147","2017-05-31","26.73","6.95","4161"
"5148","2017-06-30","26.95","7.50","4161"
"5149","2016-07-31","0.00","0.00","5728"
"5150","2016-08-31","0.00","0.00","5728"
"5151","2016-09-30","0.00","0.00","5728"
"5152","2016-10-31","0.00","0.00","5728"
"5153","2016-11-30","0.00","0.00","5728"
"5154","2016-12-31","100.00","96.97","5728"
"5155","2017-01-31","100.00","86.19","5728"
"5156","2017-02-28","0.00","66.69","5728"
"5157","2017-03-31","0.00","54.71","5728"
"5158","2017-04-30","90.39","46.85","5728"
"5159","2017-05-31","51.24","35.23","5728"
"5160","2017-06-30","16.10","16.85","5728"
"5161","2016-07-31","77.98","100.00","2071"
"5162","2016-08-31","80.91","100.00","2071"
"5163","2016-09-30","82.02","100.00","2071"
"5164","2016-10-31","85.29","100.00","2071"
"5165","2016-11-30","80.08","100.00","2071"
"5166","2016-12-31","71.78","100.00","2071"
"5167","2017-01-31","78.29","100.00","2071"
"5168","2017-02-28","78.43","100.00","2071"
"5169","2017-03-31","76.78","72.49","2071"
"5170","2017-04-30","77.94","58.52","2071"
"5171","2017-05-31","76.28","68.16","2071"
"5172","2017-06-30","71.44","73.24","2071"
"5173","2016-07-31","62.35","35.81","1946"
"5174","2016-08-31","65.39","29.34","1946"
"5175","2016-09-30","61.07","26.48","1946"
"5176","2016-10-31","54.58","34.60","1946"
"5177","2016-11-30","54.13","30.83","1946"
"5178","2016-12-31","55.35","29.09","1946"
"5179","2017-01-31","52.96","26.40","1946"
"5180","2017-02-28","55.89","24.05","1946"
"5181","2017-03-31","55.54","30.42","1946"
"5182","2017-04-30","64.68","42.96","1946"
"5183","2017-05-31","56.24","18.62","1946"
"5184","2017-06-30","56.18","19.83","1946"
"5185","2016-07-31","73.12","97.77","718"
"5186","2016-08-31","0.00","0.00","718"
"5187","2016-09-30","65.96","100.00","718"
"5188","2016-10-31","66.05","100.00","718"
"5189","2016-11-30","64.43","100.00","718"
"5190","2016-12-31","69.69","95.11","718"
"5191","2017-01-31","70.08","87.43","718"
"5192","2017-02-28","70.37","86.33","718"
"5193","2017-03-31","63.45","85.97","718"
"5194","2017-04-30","65.05","84.42","718"
"5195","2017-05-31","59.74","83.07","718"
"5196","2017-06-30","60.24","86.85","718"
"5197","2016-07-31","30.02","41.93","716"
"5198","2016-08-31","30.26","41.02","716"
"5199","2016-09-30","31.70","44.86","716"
"5200","2016-10-31","32.52","41.74","716"
"5201","2016-11-30","33.12","41.57","716"
"5202","2016-12-31","31.04","43.41","716"
"5203","2017-01-31","34.89","43.71","716"
"5204","2017-02-28","35.13","47.90","716"
"5205","2017-03-31","33.03","49.81","716"
"5206","2017-04-30","39.00","57.35","716"
"5207","2017-05-31","37.47","60.12","716"
"5208","2017-06-30","38.21","60.41","716"
"5209","2016-07-31","33.35","98.80","3609"
"5210","2016-08-31","49.76","88.93","3609"
"5211","2016-09-30","36.14","88.09","3609"
"5212","2016-10-31","32.05","88.93","3609"
"5213","2016-11-30","29.91","93.31","3609"
"5214","2016-12-31","32.08","96.41","3609"
"5215","2017-01-31","34.43","97.26","3609"
"5216","2017-02-28","33.39","92.36","3609"
"5217","2017-03-31","43.71","95.93","3609"
"5218","2017-04-30","48.88","100.00","3609"
"5219","2017-05-31","41.81","82.58","3609"
"5220","2017-06-30","46.24","67.37","3609"
"5221","2016-07-31","0.00","0.00","5514"
"5222","2016-08-31","0.00","0.00","5514"
"5223","2016-09-30","0.00","0.00","5514"
"5224","2016-10-31","100.00","100.00","5514"
"5225","2016-11-30","81.95","86.37","5514"
"5226","2016-12-31","78.00","85.46","5514"
"5227","2017-01-31","77.47","81.84","5514"
"5228","2017-02-28","71.07","72.74","5514"
"5229","2017-03-31","71.07","72.74","5514"
"5230","2017-04-30","59.20","62.06","5514"
"5231","2017-05-31","61.99","59.23","5514"
"5232","2017-06-30","61.83","61.71","5514"
"5233","2016-07-31","41.02","100.00","4073"
"5234","2016-08-31","41.33","100.00","4073"
"5235","2016-09-30","35.26","100.00","4073"
"5236","2016-10-31","35.10","100.00","4073"
"5237","2016-11-30","34.67","100.00","4073"
"5238","2016-12-31","36.78","100.00","4073"
"5239","2017-01-31","40.72","100.00","4073"
"5240","2017-02-28","41.51","100.00","4073"
"5241","2017-03-31","38.02","100.00","4073"
"5242","2017-04-30","35.93","100.00","4073"
"5243","2017-05-31","38.08","100.00","4073"
"5244","2017-06-30","36.24","100.00","4073"
"5245","2016-07-31","58.68","100.00","2108"
"5246","2016-08-31","58.75","100.00","2108"
"5247","2016-09-30","54.03","100.00","2108"
"5248","2016-10-31","54.83","100.00","2108"
"5249","2016-11-30","57.30","100.00","2108"
"5250","2016-12-31","54.27","100.00","2108"
"5251","2017-01-31","53.15","100.00","2108"
"5252","2017-02-28","53.52","100.00","2108"
"5253","2017-03-31","53.20","100.00","2108"
"5254","2017-04-30","54.51","100.00","2108"
"5255","2017-05-31","47.48","100.00","2108"
"5256","2017-06-30","44.77","91.76","2108"
"5257","2016-07-31","44.49","100.00","1264"
"5258","2016-08-31","40.69","100.00","1264"
"5259","2016-09-30","46.76","100.00","1264"
"5260","2016-10-31","38.36","100.00","1264"
"5261","2016-11-30","33.72","100.00","1264"
"5262","2016-12-31","35.93","100.00","1264"
"5263","2017-01-31","38.51","100.00","1264"
"5264","2017-02-28","36.76","100.00","1264"
"5265","2017-03-31","34.71","100.00","1264"
"5266","2017-04-30","33.15","99.37","1264"
"5267","2017-05-31","30.91","98.19","1264"
"5268","2017-06-30","28.54","97.07","1264"
"5269","2016-07-31","33.16","10.55","1681"
"5270","2016-08-31","31.85","10.15","1681"
"5271","2016-09-30","29.95","10.25","1681"
"5272","2016-10-31","29.14","15.75","1681"
"5273","2016-11-30","30.84","33.80","1681"
"5274","2016-12-31","31.18","51.97","1681"
"5275","2017-01-31","30.16","65.43","1681"
"5276","2017-02-28","29.17","72.44","1681"
"5277","2017-03-31","26.83","82.23","1681"
"5278","2017-04-30","25.31","87.47","1681"
"5279","2017-05-31","25.75","91.88","1681"
"5280","2017-06-30","24.55","94.40","1681"
"5281","2016-07-31","41.01","86.97","637"
"5282","2016-08-31","42.43","82.28","637"
"5283","2016-09-30","47.21","89.03","637"
"5284","2016-10-31","45.90","87.85","637"
"5285","2016-11-30","47.68","86.71","637"
"5286","2016-12-31","46.31","87.02","637"
"5287","2017-01-31","44.79","85.23","637"
"5288","2017-02-28","42.69","78.49","637"
"5289","2017-03-31","39.72","77.65","637"
"5290","2017-04-30","44.49","79.81","637"
"5291","2017-05-31","42.17","79.92","637"
"5292","2017-06-30","41.44","82.95","637"
"5293","2016-07-31","52.63","24.92","2439"
"5294","2016-08-31","48.21","20.11","2439"
"5295","2016-09-30","41.77","17.75","2439"
"5296","2016-10-31","35.83","13.91","2439"
"5297","2016-11-30","36.84","19.85","2439"
"5298","2016-12-31","34.50","19.19","2439"
"5299","2017-01-31","35.47","16.90","2439"
"5300","2017-02-28","36.64","17.45","2439"
"5301","2017-03-31","38.63","18.73","2439"
"5302","2017-04-30","37.06","16.51","2439"
"5303","2017-05-31","41.87","16.68","2439"
"5304","2017-06-30","43.87","17.34","2439"
"5305","2016-07-31","71.69","74.52","1035"
"5306","2016-08-31","71.94","68.46","1035"
"5307","2016-09-30","71.29","76.57","1035"
"5308","2016-10-31","68.04","70.88","1035"
"5309","2016-11-30","62.54","72.04","1035"
"5310","2016-12-31","64.37","75.60","1035"
"5311","2017-01-31","61.90","73.98","1035"
"5312","2017-02-28","62.53","84.93","1035"
"5313","2017-03-31","59.29","87.42","1035"
