"id","actualCapital","aliasName","association","associationDetail","autoBid","autoBidCode","bankCapital","bankFunds","bidSecurity","bindingFlag","businessType","companyName","credit","creditLevel","delayScore","delayScoreDetail","displayFlg","drawScore","drawScoreDetail","equityVoList","experienceScore","experienceScoreDetail","fundCapital","gjlhhFlag","gjlhhTime","gruarantee","inspection","juridicalPerson","locationArea","locationAreaName","locationCity","locationCityName","manageExpense","manageExpenseDetail","newTrustCreditor","newTrustCreditorCode","officeAddress","onlineDate","payment","paymode","platBackground","platBackgroundDetail","platBackgroundDetailExpand","platBackgroundExpand","platEarnings","platEarningsCode","platName","platStatus","platUrl","problem","problemTime","recordId","recordLicId","registeredCapital","riskCapital","riskFunds","riskReserve","riskcontrol","securityModel","securityModelCode","securityModelOther","serviceScore","serviceScoreDetail","startInvestmentAmout","term","termCodes","termWeight","transferExpense","transferExpenseDetail","trustCapital","trustCreditor","trustCreditorMonth","trustFunds","tzjPj","vipExpense","withTzj","withdrawExpense","platId"
"2227","0.00","新升贷","0","","支持","1","","0","风险准备金","1","车贷(100%)","浙江万维金融信息服务有限公司","0","","3.7","一周内","1","2.3","两三天内","","3.4","一般","","0","","","0","杨兼","33","浙江","3301","杭州","利息管理费(利息收入的16％)","","不可转让","5","浙江省杭州市上城区钱江路58号赞成太和广场","2015-04-01","1,2","借记卡网付,信用卡网付","2","民营系","民营系","2","11.89%","11.89","新升贷","1","https://www.newup.net.cn","0","","浙ICP备15007756号-1 ","浙B2-20150311","5000.00","","0","5000.0","0","平台垫付、风险准备金(5000.0万元)","4,02","","4.0","满意","","天标(75.7%)、2月标(11.8%)","[3, 2, 1, 7, 6, 5]","3.08","0(0)","","","","0","","","0(0)","0","有(投资过的3元每次，未投资过的3元+0.25％)","4389"
"2228","3500.00","投融家","0","","不支持","0","浙商银行","1","上市集团背景、资金存管、履约保险、风险拨备金、金融资产质押","1","个人信贷(10%)、消费金融(50%)、企业信贷(10%)、供应链金融(30%)","杭州投融谱华互联网金融服务有限公司","0","","4.1","三天内","1","3.5","一天内","","3.8","满意","银行存管 存管机构为浙商银行","0","","","1","李振军","33","浙江","3301","杭州","","","不可转让","5","浙江省杭州市大关路100号绿地中央广场7栋10楼","2016-01-08","","","0","","民营系","2","17.79%","17.79","投融家","1","http://www.tourongjia.com","0","","浙ICP备14039701号","浙B2-20160376","5000.00","浙商银行","1","2000.0","0","融资性担保公司、平台垫付、保险公司、风险准备金(2000.0万元)","2,4,5,02","","3.8","满意","","6-12月标(36.6%)、2月标(33.8%)","[3, 1, 7, 6, 8]","3.71","","","","","0","","","","0","","3187"
"2229","11000.00","钱多多","0","","不支持","0","江西银行","1","逾期十个工作日代偿本息","1","房贷(89%)","上海旭胜金融信息服务股份有限公司","0","","4.2","三天内","1","2.9","两三天内","","3.9","满意","","0","","","1","陈正浩","31","上海","3115","浦东","手续费5元/笔，若充值后对未用于投资的资金提现，将增收0.3％管理费。","","不可转让","5","上海市浦东新区杨高北路3259号A、B、C、D栋","2013-08-23","","","2","民营系","风投系","5","13.19%","13.19","钱多多","1","https://d.com.cn/","0","","沪ICP备12024252号-1","","11000.00","","0","0.0","0","房屋抵押","01","房屋抵押","3.8","满意","","6-12月标(99.6%)","[6]","6.0","","","","","0","","","暂无","0","5元/笔（或可使用500积分兑换提现抵用券）(<spanstyle=","467"
"2230","0.00","365易贷","1","2014年12月16日加入江苏省互联网金融协会任理事单位职务","支持","1","用户资金嵌入式存管 存管机构为徽商银行","1","风险准备金","1","车贷(32%)、融资租赁(1%)","江苏三六五易贷金融信息服务股份有限公司","0","","4.0","三天内","1","3.1","一天内","","3.2","一般","","0","","","3","单金显","32","江苏","3201","南京","按积分等级分档收取，最高10％，最低为0","","随时","1","南京市秦淮区太平南路389号凤凰和睿大厦707室","2010-02-01","","","0","国资控股","国资控股","4","10.02%","10.02","365易贷","1","http://www.365edai.cn","0","","苏ICP备09102800号","苏B2-20110294","30308.00","","0","2300.0","0","风险准备金(2300.0万元)","02","","3.2","一般","","1月标(47.5%)、天标(34.9%)","[3, 2, 1, 7, 6, 4, 8]","4.76","按该债权待收本金的0.4％计算，转让成功后支付给平台。","","","","0","","","免费","0","","53"
"2231","5000.00","拓道金服","0","","支持","1","北京银行存管","1","-","1","车贷(99%)","杭州拓道互联网金融服务有限公司","0","","3.5","一周内","1","3.3","一天内","","3.4","一般","","0","","","1","张罗军 ","33","浙江","3301","杭州","自15年10月16号起免利息管理费(利息管理费：无)","","1个月","2","杭州市西湖区西溪路550号西溪新座7幢B座11楼","2013-12-09","1","借记卡网付","2","民营系","风投系","5","11.6%","11.6","拓道金服","1","https://www.51tuodao.com/?source=wdzj2010&tag=tc","0","","浙ICP备13034095号-1 ","浙B2-20160394","5000.00","","0","0.0","1","小贷公司、非融资性担保公司、保理公司","1,3,6","","3.5","满意","","1月标(56.5%)、3月标(17.0%)","[3, 2, 7, 4, 8]","6.18","(每笔债权转让向出让方收取转让剩余本金的0.5％作为手续费，购买方不收取手续费)","","","","0","","","无","0","根据vip等级不同有相应的免费提现次数，其余收取相应手续费。","932"
"2232","10000.00","地标金融","0","","支持","1","","0","逾期15天，VIP用户享受本息垫付","1","个人信贷(1%)、车贷(1%)、房贷(55%)","深圳地标金融服务有限公司","0","","3.9","一周内","1","2.5","两三天内","","3.6","满意","","0","","深圳和汇投资管理有限公司(承保20000万元)","1","李鹏飞","44","广东","4403","深圳","实际收益10％(按实际收益的10％进行收取，从每笔收益中自动扣除，用作平台的运营费用。)","","随时","1","广东省深圳市福田区大中华国际交易广场西区39楼","2013-10-18","1","借记卡网付","0","","民营系","2","10.76%","10.76","地标金融","1","http://www.dib66.com","0","","粤ICP备13075570号","","10000.00","","0","0.0","0","合作机构垫付","01","合作机构垫付","3.5","满意","","1月标(92.9%)、6-12月标(4.4%)","[2, 6, 4]","1.94","转让价格×0.5％(1.折让率不能低于0.5。2.投资人赎回借款项目所能得到的资金（未扣除手续费），具体公式为：赎回金额=待收本金+当期应收收益–折让费用（收益按日计算）。3.赎回的期限默认3天且最少是3天，最多7天，用户在进行赎回操作时可进行选择；到期后自动变为可赎回状态并短信通知用户。4.每天同一笔债权只能撤回1次。5.债权价值=待收本金+当期应收利息（债权已持有天数对应的利息）。6.网站可能根据债权转让功能的实际情况，增加其他标识内容，并增加相关标识注释。)","","","","0","","","168元/年(推广期间免费赠送)","0","2元/笔(提现时扣除)","343"
"2233","0.00","米缸金融","1","2015年08月07日加入上海市互联网金融行业协会任理事单位职务<br/>2016年03月25日加入中国互联网金融协会任会员单位职务<br/>2015年06月10日加入北京市网贷行业协会任观察员职务","不支持","0","","0","天安财险承保","1","房贷(100%)","上海米缸互联网金融信息服务有限公司","0","","4.1","三天内","1","2.5","两三天内","","4.3","满意","","0","","","0","曹晓峰","31","上海","3115","浦东","无","","随时","1","上海市浦东新区锦康路308号陆家嘴世纪金融广场6号楼1103","2015-02-01","1","借记卡网付","2","民营系","风投系","5","7.61%","7.61","米缸金融","1","https://www.migang.com/?site=PC-wangdaizhijia-s1/____site/site=PC-wangdaizhijia-s1","0","","沪ICP备15002888号-1","","10000.00","","0","0.0","1","保险公司、天安财险履约保证保险","5,01","天安财险履约保证保险","4.3","满意","","6-12月标(36.6%)、12-24月标(32.7%)","[1, 7, 6, 5, 4]","8.62","无","","","","0","","","","0","无(提现每月前3笔免手续费，免费次数使用完后，提现每笔2元手续费，第三方支付公司收取。最低提现金额10元。提现手续费从米缸账户余额中扣除。)","1745"
"2234","5000.00","钱保姆","1","2016年10月12日加入中国互联网金融协会任会员职务","支持","1","北京银行","1","-","1","车贷(90%)","浙江佰财金融信息服务有限公司","0","","4.8","三天内","1","1.9","超过三天","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 1732}]","4.2","满意","","0","","","0","陈丰","33","浙江","3301","杭州","","","1个月","2","杭州市滨江区滨盛路1688号明豪大厦706室","2014-11-01","","","0","","民营系","2","9.73%","9.73","钱保姆","1","http://www.qbm360.com","0","","浙ICP备14034942号 ","浙B2-20160694","10000.00","","0","0.0","0","P2P","01","P2P","4.5","很满意","","天标(35.3%)、1月标(25.8%)","[2, 1, 7, 6, 4]","2.34","","","","","0","","","","0","无","1732"
"2235","11111.00","招商贷","0","","支持","1","","0","五层风险隔离体系","1","","贵州合石电子商务有限公司","0","","3.8","一周内","1","2.9","两三天内","[{u'updDate': u'', u'equityCode': u'000540', u'insDate': u'', u'insUserId': u'', u'equityId': 1, u'updUserId': u'', u'equityMarket': u'u6df1u4ea4u6240u4e3bu677fAu80a1', u'updUserName': u'', u'insUserName': u'', u'platId': 175}]","3.2","一般","","0","","","1","陈格路","52","贵州","5201","贵阳","投资人所得利息的10％","","不可转让","5","贵州省贵阳市观山湖区贵阳互联网金融特区大厦19楼","2013-06-28","","","3","上市公司控股","上市公司控股","3","10.77%","10.77","招商贷","1","http://www.zhaoshangdai.com","0","","黔ICP备13002215号-1","黔B2-20150014","11111.00","","0","0.0","0","小贷公司、融资性担保公司","1,2","","3.1","一般","","6-12月标(22.7%)、3月标(22.7%)","[3, 2, 7, 6, 4, 8]","4.37","","","","","0","","","","0","充值15天后免费(用户自充值之日起15日之内提现的收取提现金额的千分之三为手续费，单笔提现金额30000元（包含）以下，每笔收取3元手续费。单笔提现30000元以上50000元（包含）以下，每笔收取5元手续费。)","175"
"2236","3158.00","铜掌柜","1","2015年09月13日加入杭州市互联网金融协会任理事单位职务","支持","1","江西银行","1","账户资金安全保障 风险控制保障 信息隐私安全保障 信息系统安全保障 法律权益保障","1","消费金融(60%)、车贷(40%)","杭州铜米互联网金融服务有限公司","0","","3.2","一周内","1","2.7","两三天内","[{u'updDate': u'', u'equityCode': u'300393', u'insDate': u'', u'insUserId': u'', u'equityId': 1, u'updUserId': u'', u'equityMarket': u'u6df1u4ea4u6240', u'updUserName': u'', u'insUserName': u'', u'platId': 2016}]","3.3","一般","","0","","","0","张焱","33","浙江","3301","杭州","0(目前无管理费用。)","","60个月","0","浙江省杭州市余杭区良睦路1288号梦想小镇8号楼","2014-10-13","1","借记卡网付","3","上市公司参股","上市公司参股","3","7.64%","7.64","铜掌柜","1","http://www.tzg.cn","0","","浙ICP备14026205号","浙B1.B2-20160137","3158.00","","0","0.0","0","保险公司、第三方支付 银行监管","5,01","第三方支付 银行监管","3.2","一般","","6-12月标(54.0%)、12-24月标(14.4%)","[3, 2, 7, 6, 5, 4]","10.76","转让费=成交金额*转让费率","","","","60","","","0(目前无VIP费用。)","0","2016年9月1日0点起根据会员等级享有不同次数的免费提现机会，超出部分按单笔提现千分之三收费。","2016"
"2237","5000.00","抱财网","1","2016年03月25日加入中国互联网金融协会任会员单位职务","支持","1","","0","、抵押保障","1","企业信贷(1%)、车贷(1%)、房贷(24%)、供应链金融(74%)","北京抱财金融信息服务有限公司","0","","4.0","三天内","1","2.5","两三天内","","3.1","一般","","0","","中保财富(承保800万元)","0","王尔明","11","北京","1108","海淀","","","1个月","2","北京市海淀区海淀大街38号银科大厦8层","2014-02-23","1","借记卡网付","0","上市公司参股","上市公司参股","3","11.32%","11.32","抱财网","1","http://www.baocai.com/","0","","京ICP备16034616号-1","","5000.00","","0","1231.0","0","小贷公司、融资性担保公司、保理公司、融资租赁、抵押、风险准备金(1231.0万元)","1,2,6,7,01,02","抵押","3.1","一般","","6-12月标(57.6%)、12-24月标(39.8%)","[7, 6]","10.4","手续费=转让本金*转让费率；","","","","0","","A","无","1","5万元以下（含5万元）按2元/笔收取，5万元以上以5万元为单位拆分计算手续费，具体收费也与会员等级有关；","541"
"2238","5000.00","欢乐合家","0","","不支持","0","恒丰银行","1","-","1","其它(100%)","杭州合家互联网金融服务有限公司 ","0","","4.5","三天内","1","3.0","一天内","","4.4","满意","","0","","","0","许军","33","浙江","3301","杭州","无","","不可转让","5","杭州市西湖区华星路96号互联网金融大厦12层","2014-10-31","","","0","","民营系","2","9.06%","9.06","合家金融","1","http://www.hejiajinrong.com/","0","","浙ICP备14033099号-1 ","浙B2-20140389","5000.00","","0","0.0","0","P2F平台","01","P2F平台","4.3","满意","","12-24月标(33.2%)、6-12月标(21.6%)","[3, 2, 1, 7, 6, 5, 4]","6.41","","","","","0","","","","0","无","4390"
"2239","0.00","金融圈","1","2015年07月30日加入深圳市互联网金融协会任会员职务","不支持","0","","0","-","1","个人信贷(5%)、车贷(10%)、房贷(70%)、","深圳福迈斯科技有限公司","0","","3.8","一周内","1","2.4","两三天内","","3.5","满意","","0","","","0","毛大伟","44","广东","4403","深圳","0","","3个月","3","深圳市南山区科技园南区高新南六路航盛科技大厦19楼","2014-10-28","1,4","借记卡网付,线下充值(无奖励)","2","民营系","民营系","2","9.31%","9.31","金融圈","1","http://www.jrq.com","0",""," 粤ICP备14057196号-2","粤B2-20160205","20000.00","","0","0.0","1","债权转让","01","债权转让","3.5","满意","","12-24月标(28.4%)、3月标(27.8%)","[2, 1, 7, 6, 4]","6.24","0","","","","0","0","","0","0","0","1530"
"2240","2000.00","君融贷","0","","","","","0","无","1","融资租赁(1%)","君融贷（北京）信息技术服务有限公司","0","","3.7","一周内","1","2.5","两三天内","","3.6","满意","","0","","平安担保公司(承保55000万元)","1","吴隽","11","北京","1105","朝阳","0","","不可转让","5","北京市朝阳区宏泰东街浦项中心B座7层","2014-10-10","1","借记卡网付","0","","风投系","5","10.99%","10.99","君融贷","1","http://www.junrongdai.com/","0","","辽ICP备14007984号-1","京ICP证160504号","2000.00","","0","0.0","0","保理公司","6","","3.6","满意","","6-12月标(21.8%)、1月标(15.0%)","[3, 2, 1, 7, 6, 5, 4, 8]","5.55","","","","","0","","","","0","2元/笔","1224"
"2241","5000.00","淘淘金","1","2015年07月06日加入深圳市互联网金融协会任会员职务<br/>2016年03月25日加入中国互联网金融协会任会员职务<br/>2015年09月06日加入广州互联网金融协会任副会长职务","支持","1","广发银行","1","-","1","房贷(100%)","深圳淘淘金互联网金融服务有限公司","0","","3.5","一周内","1","2.2","两三天内","","3.2","一般","","0","","","0","钟和平","44","广东","4401","广州","(不收取任何管理费)","","随时","1","广州市天河区珠江东路16号高德置地广场G座44楼","2014-10-21","","","2","民营系","民营系","2","7.93%","7.93","淘淘金","1","http://www.taotaojin.com/","0","","粤ICP备14070001号","粤B1.B2-20150550","5000.00","","0","2000.0","0","风险准备金(2000.0万元)","02","","3.2","一般","","12-24月标(51.4%)、2月标(40.9%)","[3, 2, 1, 7]","6.58","0(无转让费用)","","","","0","","","(无VIP费用)","0","(不收取任何提现费)","2636"
