"id","actualCapital","aliasName","association","associationDetail","autoBid","autoBidCode","bankCapital","bankFunds","bidSecurity","bindingFlag","businessType","companyName","credit","creditLevel","delayScore","delayScoreDetail","displayFlg","drawScore","drawScoreDetail","equityVoList","experienceScore","experienceScoreDetail","fundCapital","gjlhhFlag","gjlhhTime","gruarantee","inspection","juridicalPerson","locationArea","locationAreaName","locationCity","locationCityName","manageExpense","manageExpenseDetail","newTrustCreditor","newTrustCreditorCode","officeAddress","onlineDate","payment","paymode","platBackground","platBackgroundDetail","platBackgroundDetailExpand","platBackgroundExpand","platEarnings","platEarningsCode","platName","platStatus","platUrl","problem","problemTime","recordId","recordLicId","registeredCapital","riskCapital","riskFunds","riskReserve","riskcontrol","securityModel","securityModelCode","securityModelOther","serviceScore","serviceScoreDetail","startInvestmentAmout","term","termCodes","termWeight","transferExpense","transferExpenseDetail","trustCapital","trustCreditor","trustCreditorMonth","trustFunds","tzjPj","vipExpense","withTzj","withdrawExpense","platId"
"2091","0.00","联正金融","0","","","","","0","-","0","","浙江联正金融信息服务股份有限公司","0","","","","1","","","","","","","0","","","0","沈广忠","33","浙江","3310","台州","","","","0","浙江省瑞安市瑞星花园A3幢","2013-07-25","","","2","民营系","民营系","2","","0.0","联正金融","2","http://www.lzmoney.com","1","2016-06-29","浙ICP备13018986号","","7000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","0","","","0","","240"
"2092","0.00","快乐投","0","","","","","0","-","0","","深圳前海快乐投互联网金融服务有限责任公司","0","","4.0","三天内","1","3.0","一天内","","4.0","满意","","0","","","0","刘卿","51","四川","5101","成都","","","","0","四川省成都市武侯区武青南路数码科技广场B座五楼","2014-01-07","","","2","民营系","民营系","2","","0.0","快乐投","2","http://www.kileto.com/","1","2016-06-29","粤ICP备15073571号-1","","3000.0","","0","0.0","0","","","","3.0","一般","","","","0.0","","","","","0","0","","","0","","570"
"2093","0.00","寻钱网","0","","","","","0","-","1","","温州中祯资产管理有限公司 ","0","","","","1","","","","","","","0","","","0","张晓","33","浙江","3303","温州","","","","0","温州鹿城区东瓯智库（原黎明工业区）58号三楼","2014-08-21","","","2","民营系","民营系","2","10.0","10.0","寻钱网","8","http://www.xunqianwang.com/","1","2016-06-29","浙ICP备14023329号-2 ","","100.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","0","","","0","","991"
"2094","0.00","隆万创投","0","","","","","0","-","1","","上海隆万金融信息服务有限公司","0","","","","1","","","","","","","0","","","0","刘永洪","31","上海","3112","闵行","","","","0","上海市闵行区顾戴路2988号A栋5F","2014-08-27","","","2","民营系","民营系","2","34.0","34.0","隆万创投","2","http://www.longwanct.com/","1","2016-06-28","沪ICP备14029454号 ","","3000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","0","","","0","","845"
"2095","0.00","","0","","","","","","-","0","","青岛金蚂蚁网络科技有限公司","0","","","","1","","","","","","","0","","","0","徐修金","37","山东","3702","青岛","","","","0","","2015-09-15","","","0","","","0","","0.0","金蚂蚁","2","https://www.jinmayi365.com/","1","2016-06-28","鲁ICP备15032342号-1","","5000.0","","","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","6013"
"2096","200.00","中益信金融","0","","不支持","0","","0","按照合同约定提供本息保障 / 本金保障","1","个人信贷(20%)、车贷(45%)、房贷(29%)、供应链金融(6%)","昆明中益信中小微企业金融服务有限公司","0","","2.9","两周内","1","1.9","超过三天","","2.2","不满意","","0","","","1","刘云川","53","云南","5301","昆明","利息收益的5%(利息收益的5%)","","不可转让","5","昆明市白塔路387号星耀大厦主楼16楼","2014-02-14","","","2","民营系","民营系","2","14.5","14.5","中益信金融","3","http://www.cnsmefs.com","1","2016-06-28","滇ICP备14002622号-1","","1000.0","","0","0.0","0","融资性担保公司、足额抵押标的物","2,01","足额抵押标的物","2.1","不满意","","","","0.0","","","汇付天下","","0","1","","0(0)","0","0(0)","600"
"2097","0.00","巨久金融","0","","不支持","0","","0","100％本息保障","1","个人信贷(10%)、消费金融(30%)、企业信贷(10%)、车贷(20%)、房贷(20%)、供应链金融(10%)","安徽巨久金融信息服务有限公司","0","","3.9","一周内","1","3.0","一天内","","3.9","满意","","0","","","0","吴怀","34","安徽","3401","合肥","","","不可转让","5","合肥市庐阳区阜阳北路与耀远路交叉口中辰创富E座401","2015-11-30","1,4","借记卡网付,线下充值(无奖励)","2","民营系","民营系","2","","0.0","巨久金融","3","http://www.jujiujinrong.com/","1","2016-06-28","皖ICP15021786号-1","","2000.0","","0","0.0","0","平台垫付","4","","3.9","满意","","3月标(20.0%)、4-6月标(15.0%)","1,2,3,4,5,6,7,8","7.47","暂无","","双乾网络支付有限公司","","0","1","","暂无","0","平台垫付","4221"
"2098","1000.00","宏祺金融","0","","不支持","0","","0","VIP保本保息","1","车贷(60%)、房贷(40%)","深圳宏祺互联网金融服务有限公司","0","","2.5","两周内","1","2.3","两三天内","","2.1","不满意","","0","","","0","张德南","44","广东","4401","广州","","","随时","1","广州市番禺区市桥大北路市桥科技园一期4楼402、406室","2016-01-07","1","借记卡网付","0","","","0","12.0","12.0","宏祺金融","5","http://www.hongqijr.com","1","2016-06-28","粤ICP备15103042号-1","","5000.0","","0","0.0","0","小贷公司","1","","2.1","不满意","","1月标(90.0%)、2月标(10.0%)","2,3","1.1","免费","","易宝集团懒猫金服资金账户托管","","0","1","","","0","五十元起提，每一笔手续费两元(宏祺金融为了便利广大投资者，金额达到五十元（包含五十元）起，即可发起提现申请，每一笔会收取手续费两元，不限提取金额。)","3968"
"2099","0.00","富富金融","0","","","","","0","-","0","","上海晋硕实业投资有限公司","0","","","","1","","","","","","","0","","","0","郎秋英","31","上海","3126","奉贤","","","","0","东莞市凤岗凤平大道27号B座7003","2015-11-11","","","0","","","0","","0.0","富富金融","3","http://www.fufujinrong.com/","1","2016-06-27","沪ICP备15045052号-4","","10000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","4528"
"2100","0.00","坤鼎金融","0","","支持","1","","0","VIP保本保息","1","","深圳前海坤鼎互联网金融服务有限公司","0","","","","1","","","","","","","0","","","0","谢雨辰","44","广东","4403","深圳","","","","0","深圳市福田区深南中路3108号交通银行大厦2107室","2015-08-27","","","0","","","0","","0.0","坤鼎金融","5","http://www.kundingjr.com ","1","2016-06-27","粤ICP备15071407号 ","","5000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","3158"
"2101","0.00","藏象农业众创","0","","支持","1","","0","VIP保本保息","1","企业信贷(90%)、供应链金融(10%)","余姚藏象生物科技有限公司","0","","3.7","一周内","1","2.3","两三天内","","2.3","不满意","","0","","","0","夏怡","33","浙江","3302","宁波","","","1个月","2","浙江省余姚市临山镇迎凤路滨海现代农业服务中心3楼","2016-01-03","","","2","民营系","民营系","2","","0.0","藏象农业众创","8","http://www.zjzxjr.com","1","2016-06-27","浙ICP备15042942号-1","","5000.0","","0","1000.0","1","平台垫付、风险准备金(1000.0万元)","4,02","","2.7","一般","","3月标(20.0%)、1月标(20.0%)","6,8,2,4","8.6","0","","","","0","","","","0","","4230"
"2102","0.00","点点聚宝","0","","","","","0","-","1","","云南点聚经济信息咨询有限公司","0","","","","1","","","","","","","0","","","0","朱珠","53","云南","5301","昆明","","","","0","","2014-09-18","","","0","","","0","","0.0","点点聚宝","2","https://www.diandianjubao.com/","1","2016-06-26","滇ICP备14001737号-2","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","1778"
"2103","6000.00","百强贷","0","","不支持","0","","0","资金托管，所有项目实物质抵押","1","车贷(50%)、房贷(50%)","百强贷金融信息服务（北京）有限公司","0","","1.3","超过两周","1","1.3","超过三天","","1.3","很不满意","","0","","","0","吴海艳","11","北京","1106","丰台","暂无","","不可转让","5","北京市朝阳区朝外大街甲6号万通中心D座1603室","2014-11-16","1","借记卡网付","2","民营系","民营系","2","","0.0","百强贷","2","http://www.baiqiangdai.com","1","2016-06-26","京ICP备14053452号-1","","10000.0","","0","0.0","0","实物质抵押","01","实物质抵押","1.3","很不满意","","24月以上标(40.0%)、6-12月标(30.0%)","6,8,2,3,4,5","15.3","","","易宝支付,易宝支付托管","","0","1,3","","暂无","0","2元/笔(平台周一至周五审批提现申请，根据第三方托管的要求，实行T+1提现标准。提现费用2元，有体现人个人支)","2249"
"2104","0.00","乐驰金服","0","","支持","1","","0","到期标的100％债权回购","1","车贷(60%)、供应链金融(40%)","上海乐驰金融信息服务有限公司","0","","4.7","三天内","1","2.7","两三天内","","4.3","满意","","0","","","0","王传一","11","北京","1105","朝阳","无","","1个月","2","北京市朝阳区朝外大街雅宝路12号华声国际大厦10层1009","2014-06-19","1","借记卡网付","2","民营系","民营系","2","14.0","14.0","乐驰金服","2","http://www.lechijinfu.com/","1","2016-06-25","冀ICP备15021430号","","5000.0","","0","0.0","0","融资性担保公司、资产处置机构","2,01","资产处置机构","4.7","很满意","","1月标(62%)、2月标(27%)","1,2,3,4,5","1.45","","","","","0","","","","0","环迅支付收取2元/笔，未投资部分加收3‰。","871"
"2105","0.00","钱贷子金融","0","","不支持","0","","0","-","1","","武汉钱贷子金融信息服务有限公司","0","","4.7","三天内","1","2.8","两三天内","","4.5","很满意","","0","","","0","曾颜峰","42","湖北","4201","武汉","收取借款人费用(借入者需要，投资者不需要)","借入者需要，投资者不需要","不可转让","5","湖北省武汉市武昌区汉街总部国际C座1304","2014-10-01","1","借记卡网付","2","民营系","民营系","2","18.0","18.0","钱贷子金融","2","http://www.qdzjr.com/","1","2016-06-25","鄂ICP备14012931号-1","","1000.0","","0","0.0","0","","","","5.0","很满意","","","","0.0","","","","","0","0","","","0","2元(提现时根据不同的提现方式收取提现手续费。普通提现：2元/笔。即时提现与快速提现：取现金额的0.5‰+2元/笔。节假日前一个工作日使用'快速提现'与'及时提现'，汇付将收取取现金额的0.5‰*（节假日天数+1）+2元/笔的费用，提现金额没有上限。若充值的资金并未用于投资，那么您在提现时，需按未投标提现金额的0.9％承担服务费。)","1060"
"2106","0.00","众汇通","0","","支持","1","","0","VIP保本保息","1","","珠海众汇通互联网金融服务有限公司上海金融信息服务分公司","0","","","","1","","","","","","","0","","","0","汪虎威","31","上海","3126","奉贤","无(平台将收取普通用户收益的0.5％作为利息管理费。（VIP免费）)","平台将收取普通用户收益的0.5％作为利息管理费。（VIP免费）","","0","上海市奉贤区南奉公路8515号南方国际大厦25楼EF室","2015-11-25","1,2,3","借记卡网付,信用卡网付,线下充值(有奖励)","0","","","0","","0.0","众汇通","2","http://www.fundcomm.cn/","1","2016-06-25","沪ICP备15048264号-1","","8800.0","","0","0.0","0","","","","","","","","","0.0","无(无)","无","","","0","0","","120(上线初期，通过各项认证后，免费赠送VIP。)","0","提现免费(所有客户充值15天内（含）提现，收取提现金额的0.5％作为服务费，15天后提现免费。)","4241"
"2107","500.00","帮侬贷","0","","","","","0","-","0","","上海正余金融信息服务有限公司","0","","4.0","三天内","1","3.0","一天内","","3.0","一般","","0","","","0","黄文勉","31","上海","3107","普陀","","","","0","    上海市普陀区中山北路3000号1108室","2014-10-11","","","2","民营系","民营系","2","20.0","20.0","帮侬贷","2","http://www.bangnongdai.cn/","1","2016-06-24","沪ICP备14030975号-2","","3000.0","","0","0.0","0","","","","3.0","一般","","","","0.0","","","","","0","0","","","0","","943"
"2108","1000.00","华涌贷","0","","支持","1","","0","-","1","个人信贷(20%)、车贷(60%)、房贷(20%)","宁波华涌财富投资管理有限公司","0","","4.5","三天内","1","3.5","一天内","","3.5","满意","","0","","","0","杨建中","33","浙江","3302","宁波","","","","0","灵桥路777号人寿大厦17楼","2014-09-01","","","2","民营系","民营系","2","15.0","15.0","华涌贷","2","http://www.huayongdai.com/","1","2016-06-24","浙ICP备14022961号","","10000.0","","0","0.0","0","融资性担保公司","2","","3.5","满意","","","","0.0","","","","","0","","","","0","","1686"
"2109","0.00","壹金所","0","","支持","1","","0","本息保障","1","车贷(30%)、房贷(30%)、供应链金融(40%)"," 盛润（北京）控股有限公司","0","","4.0","三天内","1","4.0","四小时内","","5.0","很满意","银行存管 存管机构为兴业银行","0","","","0","杨志敏","11","北京","1108","海淀","无(无)","","1个月","2","北京市海淀区信息路甲28号","2014-12-01","1,4","借记卡网付,线下充值(无奖励)","2","民营系","民营系","2","16.0","16.0","壹金所","2","http://www.yi-fax.com/","1","2016-06-24","京ICP备14049869号-1","","10000.0","兴业银行","1","0.0","0","平台垫付","4","","5.0","很满意","","1月标(80%)、2月标(20%)","2,3","1.2","","","兴业银行","","0","2","","","0","0.25％(金额（单笔）收费1-500元1元501-800元2元800-1999元0.25%2000元以上2元)","1795"
"2110","0.00","和贵网","0","","","","","0","本息全部保障","1","","北京和贵有信投资有限公司","0","","5.0","一天内","1","3.0","一天内","","4.0","满意","","0","","","0","张锋","11","北京","1108","海淀","","","","0","北京市海淀区上地国际创业园东2号楼25A","2014-11-19","","","0","","","0","14.0","14.0","和贵网","5","http://www.hergui.com/","1","2016-06-24","京ICP备14034845号-1","","1000.0","","0","0.0","0","融资性担保公司","2","","4.0","满意","","","","0.0","","","国付宝","","0","1","","","0","","1419"
"2111","0.00","贷贷平安","0","","","","","0","-","0","","深圳市贷贷平安网络信息有限公司","0","","","","1","","","","","","","0","","","0","佴勇斌","44","广东","4403","深圳","","","","0","广东省深圳市南山区科技园南区高新南一道中科大厦20A","2014-05-15","","","2","民营系","民营系","2","","0.0","贷贷平安","2","http://www.ddpa.com/","1","2016-06-23","粤ICP备13074789号","粤B2-20130084","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","0","","","0","","587"
"2112","988.00","轻创贷","0","","不支持","0","","","华兴银行资金存管、法大大电子合同","1","个人信贷(70%)、供应链金融(30%)","广州轻创互联网金融信息服务有限公司","1","","4.8","三天内","1","3.2","一天内","","4.8","很满意","","0","","","0","余云辉","44","广东","4401","广州","账户管理费、满标成交服务费(轻创贷平台将按照借款人的借款期限，每月向借款人收取其借款本金的0.3％作为账户管理费，一次性收取1.5％费率的满标成交服务费。)","","不可转让","5","广东省广州市天河区体育西路103号维多利广场B塔35楼","2014-05-04","1","借记卡网付","0","","","0","10.0","10.0","轻创贷","8","http://www.diyvc.com","1","2016-06-23","粤ICP备14042326号-1","","5200.0","","0","0.0","1","非融资性担保公司","3","","5.0","很满意","","4-6月标(90.0%)、6-12月标(10.0%)","5,6","5.4","","","","","0","","","","0","按提现资金的额度进行收费(5万元以下，5元/笔；5万(含)—10万元，10元/笔；10万(含)以上，15元/笔)","3022"
"2113","1000.00","景云网","0","","支持","1","","0","风险备用金机制","1","车贷(50%)、房贷(50%)","山东景和至信投资有限公司","0","","","","1","","","","","","","0","","","0","陈文康","37","山东","3701","济南","当前费用为0","","随时","1","济南市历下区泉城路世茂国际B座13层1301-1308","2015-01-06","1,4","借记卡网付,线下充值(无奖励)","2","民营系","民营系","2","12.0","12.0","景云网","2","http://www.jingyunbanking.com","1","2016-06-22","鲁ICP备14036096号","","10000.0","","0","0.0","0","风险准备金","01","风险准备金","","","","1月标(85%)、2月标(15%)","2,3","1.15","","","","","0","0","","","0","当前费用为0","1880"
"2114","0.00","聚联创投","0","","","","","0","-","0","","东营聚联投资咨询有限公司","0","","","","1","","","","","","","0","","","0","马树强","37","山东","3705","东营","","","","0","","2014-03-07","","","0","","","0","","0.0","聚联创投","2","http://julian0546.com/","1","2016-06-22","鲁ICP备14006080号-1 ","","100.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","3805"
"2115","0.00","贝格富","0","","支持","1","","0","VIP平台垫付","1","个人信贷(70%)","苏州领财网络科技有限公司","0","","","","1","","","","","","","0","","","0","杨磊","32","江苏","3205","苏州","","","1个月","2","苏州市姑苏区人民路3188号万达广场C座807-810","2015-06-01","","","2","民营系","民营系","2","","0.0","贝格富","2","http://www.ling100.com","1","2016-06-22","苏ICP备14061336号-2","","5000.0","","0","0.0","0","非融资性担保公司、平台垫付","3,4","","","","","1月标(60.0%)、3月标(30.0%)","2,3,4,5","1.85","0(收取0.1％的手续费)","","乾多多","","0","1","","","0","","3883"
"2116","0.00","方圆金融","0","","","","","0","-","0","","山东方圆金融信息技术服务有限公司","0","","","","1","","","","","","","0","","","0","宋跃辉","37","山东","3715","聊城","","","","0","","2015-01-30","","","0","","","0","","0.0","方圆金融","2","http://www.fylc888.com","1","2016-06-22","鲁ICP备15003402号-1","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","4507"
"2117","3000.00","商汇财富","0","","支持","1","","0","VIP保本保息","1","个人信贷(20%)、车贷(50%)、房贷(30%)","重庆沃信投资管理有限公司","0","","2.0","两周内","1","2.8","两三天内","","2.3","不满意","","0","","","0","梁亦康","50","重庆","5008","南岸","管理费5％(利息管理费5％；（目前不收取）)","","1个月","2","重庆市南岸区江南大道1号","2014-12-29","1,2,3","借记卡网付,信用卡网付,线下充值(有奖励)","2","民营系","民营系","2","16.0","16.0","商汇财富","2","http://www.shanghuicf.com","1","2016-06-21","渝ICP备14009484号","","3000.0","","0","0.0","0","平台垫付","4","","2.5","一般","","","","0.0","转让费5％(转让费5％)","","","","0","","","150元/年(VIP认证费用150元/年)","0","2-3元(低于20000元以下的提现每笔2元，20000元以上提现每笔3元，单次提现限额50000，每天提现金额不限；)","1510"
"2118","0.00","信泽创投","0","","","","","0","-","0","","北京嘉致华实投资管理有限公司","0","","","","1","","","","","","","0","","","0","高雨泽","11","北京","1105","朝阳","","","","0","北京市朝阳区北苑路170号4号楼203","2016-03-08","","","0","","","0","","0.0","信泽创投","2","http://www.xinzechuangtou.com","1","2016-06-21","京ICP备16009843号","","5000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","5628"
"2119","0.00","润通贷","0","","不支持","0","","0","-","0","","江西省润通金融服务有限公司","0","","1.0","超过两周","1","1.0","超过三天","","2.0","不满意","","0","","","0","李贯忠","36","江西","3607","赣州","","","不可转让","5","江西省赣州市大余县精品一条街B1-20-21","2014-05-25","","","2","民营系","民营系","2","21.6","21.6","润通贷","5","http://www.runtongdai.com/","1","2016-06-21","赣ICP备14003139号","","3000.0","","0","0.0","0","","","","2.0","不满意","","","","0.0","","","","","0","0","","","0","","620"
"2120","1000.00","开心贷","0","","支持","1","","0","本息垫付","1","个人信贷(20%)、车贷(50%)、房贷(30%)","长沙开心贷金融信息服务有限公司","0","","3.8","一周内","1","2.7","两三天内","","3.3","一般","","0","","","2","杨天佑","43","湖南","4301","长沙","","","随时","1","湖南省长沙市开福区中山路589号万达广场写字楼A座13001-13003","2012-05-25","1","借记卡网付","2","民营系","民营系","2","16.79","16.79","开心贷","3","http://www.kxloan.com","1","2016-06-20","湘ICP备12009185号","","1000.0","","0","0.0","0","小贷公司、平台垫付","1,4","","3.5","满意","","","","0.0","根据债权转让人申请转让价格收取0.5%的服务费(仅向债权转让人收取)","","易宝支付","","0","1","","年费为120元/年(一次性充值5万并成功投资或当月累积投资达到20万可免费赠送一年VIP。（如满足此条件，请联系在线客服）)","0","每笔2元(开心贷会员可用积分支付提现手续费：普通会员120积分，VIP会员60积分，白金会员和钻石会员免收提现手续费。)","90"
"2121","0.00","世宇财富","0","","支持","1","","0","100％本息保障","1","","孝感世宇商务信息咨询有限公司","0","","4.0","三天内","1","3.0","一天内","","3.0","一般","","0","","","1","李艳其","42","湖北","4209","孝感","","","随时","1","湖北省孝感市孝南区乾坤大道乾坤写字楼2403—2404室","2014-01-28","","","2","民营系","民营系","2","21.8","21.8","世宇财富","5","http://www.sycaifu.com/","1","2016-06-20","鄂ICP备14001279号","","1000.0","","0","100.0","0","平台垫付、风险准备金(100.0万元)","4,02","","3.0","一般","","","","0.0","","","","","0","0","","","0","","465"
"2122","0.00","齐东方","0","","","","","0","-","0","","桓台百耀信息咨询有限公司 ","0","","","","1","","","","","","","0","","","0","张盟盟  ","37","山东","3703","淄博","","","","0","","2015-09-10","","","0","","","0","","0.0","齐东方","5","http://www.qidongfang.com/","1","2016-06-20","鲁ICP备15043428号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","4498"
"2123","0.00","合胜昌","0","","","","","0","-","0","","苏州合胜昌投资管理有限公司","0","","","","1","","","","","","","0","","","0","汤明","32","江苏","3205","苏州","","","","0","","2016-01-27","","","0","","","0","","0.0","合胜昌","5","http://www.hscp2p.com/","1","2016-06-20","苏ICP备16004144号-1","","5000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","4516"
"2124","0.00","金钱窝","0","","","","","0","-","0","","北京富众缘信息技术有限公司","0","","5.0","一天内","1","4.0","四小时内","","5.0","很满意","","0","","","0","马良元","11","北京","1105","朝阳","","","","0","北京市朝阳区四惠东乐富支付大厦2层","2014-09-15","","","2","民营系","民营系","2","15.0","15.0","金钱窝","2","http://www.jinqianwo.com/","1","2016-06-17","京ICP备14046328号 ","","1000.0","","0","0.0","0","","","","5.0","很满意","","","","0.0","","","","","0","0","","","0","","863"
"2125","5000.00","致盈贷","0","","不支持","0","","0","风险备用金制，VIP保本保息","1","个人信贷(30%)、房贷(70%)","北京汇金达投资管理有限公司","0","","4.5","三天内","1","3.0","一天内","","3.0","一般","","0","","","0","王石头","11","北京","1102","西城","","","1个月","2","北京市西城区西海南沿48号C座三层","2014-12-01","","","2","民营系","民营系","2","16.0","16.0","致盈贷","2","http://www.zhiyingdai.com/","1","2016-06-17","京ICP备14052462号","","5000.0","","0","0.0","0","小贷公司","1","","3.5","满意","","2月标(40%)、1月标(40%)","2,3,4","1.8","0.1％(平台会按转让成交价的0.1％收取转让服务费，由债权出让人承担。a.转让价格为：该债权的剩余本金。b.债权受让人享有上一还款日到债权转让日之间的利息。c.债权转让流标后可再次申请。d.债权只可全额转让，不可部分转让；债权买受人只可全额买受，不可部分买受。e.同一账户可以同时转让若干笔符合转让条件的债权。f.债权受让人可以根据致盈贷交易规则对受让的债权再次申请转让。)","","","","0","0","","","0","","1558"
"2126","0.00","普e贷","0","","支持","1","","0","保本保息","1","车贷(50%)、房贷(50%)","山东九和投资发展有限公司","0","","","","1","","","","","","第三方存管 存管机构为 山东达泰投资担保有限公司","0","","山东达泰投资担保有限公司(承保1000万元)","0","张家法","37","山东","3713","临沂","1.5％-3％(网站按还款本金收取借款者交易管理费,最低1.5％。借款1个月1.5％，借款2个月2％，借款三个月(含三个月)以上的每月增加0.2％管理费.按天借款标管理费按每天借款本金0.04％收取.管理费在借款标的审核通过时扣除。)","","不可转让","5","山东省临沂市兰山区金雀山10号上城国际B座1210室","2015-05-06","1,3","借记卡网付,线下充值(有奖励)","2","民营系","民营系","2","","0.0","普e贷","5","http://www.puedai.com","1","2016-06-17","鲁ICP备14034743号-1","","10000.0"," 山东达泰投资担保有限公司","2","0.0","0","小贷公司","1","","","","","1月标(100%)","2","1.0","",""," 山东达泰投资担保有限公司","","0","2","","180元(1、理财人申请VIP费用180元/年，现在为推广期，暂不收取费用.2、理财人成功投资后，将收取投资所得利息的10％作为利息管理费用（暂不收取）；)","0","5元/笔(充值的资金经投资和回款后，提现手续费5元/笔，单日累计提现总额不超过50万（暂不收取）。)","1948"
"2127","0.00","广发金融","0","","支持","1","","0","VIP保本保息","1","车贷(70%)、房贷(30%)","莱芜广发投资有限公司","0","","","","1","","","","","","","0","","山东呈瑞新能源科技 有限公司(承保3000万元)","0","张斌","37","山东","3712","莱芜","","","1个月","2","山东省莱芜市高新区新世纪广场管委会大楼7层","2015-03-21","","","2","民营系","民营系","2","18.0","18.0","广发金融","2","http://www.lwgfjr.com/","1","2016-06-16","鲁ICP备15007279号-1","","6000.0","","0","50.0","0","小贷公司、融资性担保公司、非融资性担保公司、平台垫付、风险准备金(50.0万元)","1,2,3,4,02","","","","","1月标(95%)、天标(5%)","1,2","1.0","","","","","0","0","","","0","","1762"
"2128","0.00","互利网龙宝宝","0","","支持","1","","0","本息垫付","1","个人信贷(10%)、车贷(10%)、房贷(70%)、供应链金融(10%)","银渠金融信息服务（上海）股份有限公司","1","","3.0","一周内","1","2.5","两三天内","","3.0","一般","","0","","","2","袁建春","31","上海","3129","青浦","","","1个月","2","上海市闵行区苏虹路33号（虹桥机场火车站，虹桥天地3号楼西第八层）","2012-07-01","1","借记卡网付","2","民营系","民营系","2","15.32","15.32","互利网龙宝宝","3","http://www.hlw2012.com","1","2016-06-16","沪ICP备12018088号","","5000.0","","0","1240.0","0","风险准备金(1240.0万元)","02","","3.2","一般","","","","0.0","","","","","0","0","","","0","","99"
"2129","0.00","笑着赚","0","","","","","0","-","1","","上海慈甬投资管理有限公司","0","","3.0","一周内","1","3.5","一天内","","4.0","满意","","0","","","0","王益平","31","上海","3101","黄浦","","","","0","上海市黄浦区南京西路388号仙乐斯广场2506-10室","2015-06-06","","","0","","","0","10.5","10.5","笑着赚","3","http://www.xzz8888.com","1","2016-06-16","沪ICP备15017439号","","5000.0","","0","0.0","0","","","","4.0","满意","","","","0.0","","","","","0","","","","0","","4086"
"2130","0.00","易融贷","0","","支持","1","","0","VIP，保本息；普通会员，保本金","1","","成都易融时代投资咨询有限公司","0","","3.2","一周内","1","2.0","两三天内","","2.2","不满意","","0","","","0","刘昊","51","四川","5101","成都","","","不可转让","5","成都市高新区高新国际广场B座701号","2013-09-25","","","2","民营系","民营系","2","19.6","19.6","易融贷","5","http://www.yrd100.com","1","2016-06-16","蜀ICP备13017294号-2","","1100.0","","0","0.0","0","担保机构担保","01","担保机构担保","2.2","不满意","","","","0.0","","","","","0","0","","","0","","326"
"2131","5000.00","金道贵网贷","0","","支持","1","","0","100％保本保息","1","个人信贷(20%)、供应链金融(80%)","广东金道贵投资有限公司","0","","","","1","","","","","","","0","","","0","应顺强","44","广东","4420","中山","0","","不可转让","5","广东省中山市小榄镇九洲基菊城大道321号","2015-06-15","1,2,3","借记卡网付,信用卡网付,线下充值(有奖励)","0","","","0","17.0","17.0","金道贵网贷","5","http://www.p2p9999.com","1","2016-06-16","粤ICP备14088841号","","5000.0","","0","100.0","0","平台垫付、保险公司、风险准备金(100.0万元)","4,5,02","","","","","4-6月标(35%)、3月标(20%)","1,2,3,4,5","3.0","","","","","0","0","","180(暂时费用为'0')","0","0(充值15日之后提现，手续费'0'充值15日之内提现，手续费费率0.5％)","2185"
"2132","3000.00","三湘金融","0","","支持","1","","0","本息保障","1","个人信贷(10%)、车贷(10%)、房贷(80%)","湖南皇盛智德资产管理有限公司","0","","2.3","两周内","1","2.0","两三天内","","2.2","不满意","","0","","","0","黄雄","43","湖南","4301","长沙","暂无","","3个月","3","湖南省长沙市开福区中山路开福万达广场商业综合体33层33003房","2016-04-15","1","借记卡网付","2","民营系","民营系","2","13.0","13.0","三湘金融","5","http://www.sanxiangjr.com","1","2016-06-16","湘ICP备16004668号","","3000.0","","0","0.0","0","保理公司","6","","2.4","不满意","","3月标(40.0%)、1月标(30.0%)","6,8,2,4","6.3","暂无(暂无)","","丰付支付","","0","1","","暂无","0","提现手续费为提现金额的0.05％，单笔不足2元按2元收取，最高50元封顶；","4297"
