"id","date","toPay50","toReceive50","wdzjPlatId"
"3224","2017-02-28","73.73","13.80","983"
"3225","2017-03-31","74.10","13.53","983"
"3226","2017-04-30","75.67","12.99","983"
"3227","2017-05-31","76.97","12.30","983"
"3228","2017-06-30","71.33","11.70","983"
"3229","2016-07-31","16.91","77.34","648"
"3230","2016-08-31","17.00","79.39","648"
"3231","2016-09-30","17.16","78.62","648"
"3232","2016-10-31","17.47","79.97","648"
"3233","2016-11-30","17.71","82.26","648"
"3234","2016-12-31","17.79","82.23","648"
"3235","2017-01-31","17.60","84.23","648"
"3236","2017-02-28","17.63","87.70","648"
"3237","2017-03-31","17.98","90.99","648"
"3238","2017-04-30","17.39","94.29","648"
"3239","2017-05-31","16.75","95.09","648"
"3240","2017-06-30","16.99","97.02","648"
"3241","2016-07-31","66.01","100.00","1483"
"3242","2016-08-31","63.87","100.00","1483"
"3243","2016-09-30","62.82","100.00","1483"
"3244","2016-10-31","55.87","100.00","1483"
"3245","2016-11-30","56.26","100.00","1483"
"3246","2016-12-31","57.98","100.00","1483"
"3247","2017-01-31","57.98","100.00","1483"
"3248","2017-02-28","56.13","100.00","1483"
"3249","2017-03-31","54.24","99.88","1483"
"3250","2017-04-30","55.22","98.04","1483"
"3251","2017-05-31","56.00","94.59","1483"
"3252","2017-06-30","56.26","96.60","1483"
"3253","2016-07-31","49.48","99.29","418"
"3254","2016-08-31","35.33","98.78","418"
"3255","2016-09-30","40.91","96.97","418"
"3256","2016-10-31","32.47","96.69","418"
"3257","2016-11-30","35.01","96.43","418"
"3258","2016-12-31","37.13","95.83","418"
"3259","2017-01-31","37.94","94.89","418"
"3260","2017-02-28","36.53","95.08","418"
"3261","2017-03-31","38.44","94.29","418"
"3262","2017-04-30","37.98","93.51","418"
"3263","2017-05-31","35.68","91.70","418"
"3264","2017-06-30","32.22","85.12","418"
"3265","2016-07-31","46.48","59.06","1653"
"3266","2016-08-31","42.83","49.82","1653"
"3267","2016-09-30","42.70","46.37","1653"
"3268","2016-10-31","38.77","35.28","1653"
"3269","2016-11-30","40.44","29.11","1653"
"3270","2016-12-31","41.30","25.76","1653"
"3271","2017-01-31","41.52","22.93","1653"
"3272","2017-02-28","40.25","25.86","1653"
"3273","2017-03-31","37.25","22.32","1653"
"3274","2017-04-30","35.58","20.17","1653"
"3275","2017-05-31","32.39","17.38","1653"
"3276","2017-06-30","31.97","17.19","1653"
"3277","2016-07-31","71.51","93.00","37"
"3278","2016-08-31","72.47","94.78","37"
"3279","2016-09-30","74.11","93.53","37"
"3280","2016-10-31","73.34","91.92","37"
"3281","2016-11-30","73.80","89.96","37"
"3282","2016-12-31","76.82","88.24","37"
"3283","2017-01-31","78.96","89.99","37"
"3284","2017-02-28","77.89","90.32","37"
"3285","2017-03-31","77.01","92.07","37"
"3286","2017-04-30","77.44","93.59","37"
"3287","2017-05-31","79.35","93.05","37"
"3288","2017-06-30","79.91","81.78","37"
"3289","2016-07-31","92.13","0.60","4506"
"3290","2016-08-31","92.94","0.62","4506"
"3291","2016-09-30","92.51","1.04","4506"
"3292","2016-10-31","92.25","0.60","4506"
"3293","2016-11-30","92.46","0.59","4506"
"3294","2016-12-31","91.97","0.57","4506"
"3295","2017-01-31","91.74","0.57","4506"
"3296","2017-02-28","89.19","0.58","4506"
"3297","2017-03-31","88.47","0.54","4506"
"3298","2017-04-30","86.24","0.50","4506"
"3299","2017-05-31","84.90","0.49","4506"
"3300","2017-06-30","84.10","0.47","4506"
"3301","2016-07-31","37.08","39.00","511"
"3302","2016-08-31","37.08","39.00","511"
"3303","2016-09-30","37.08","39.00","511"
"3304","2016-10-31","37.08","39.00","511"
"3305","2016-11-30","37.08","39.00","511"
"3306","2016-12-31","37.08","39.00","511"
"3307","2017-01-31","37.08","39.00","511"
"3308","2017-02-28","37.08","39.00","511"
"3309","2017-03-31","37.08","39.00","511"
"3310","2017-04-30","37.73","37.48","511"
"3311","2017-05-31","37.37","32.77","511"
"3312","2017-06-30","35.49","28.36","511"
"3313","2016-07-31","20.99","38.08","1331"
"3314","2016-08-31","22.39","39.25","1331"
"3315","2016-09-30","25.06","41.23","1331"
"3316","2016-10-31","25.00","40.07","1331"
"3317","2016-11-30","25.83","38.56","1331"
"3318","2016-12-31","26.35","37.11","1331"
"3319","2017-01-31","27.08","39.37","1331"
"3320","2017-02-28","27.13","39.81","1331"
"3321","2017-03-31","25.85","38.80","1331"
"3322","2017-04-30","26.27","37.60","1331"
"3323","2017-05-31","26.99","35.38","1331"
"3324","2017-06-30","26.55","32.86","1331"
"3325","2016-07-31","41.63","91.51","4223"
"3326","2016-08-31","39.12","92.96","4223"
"3327","2016-09-30","37.83","95.45","4223"
"3328","2016-10-31","36.41","96.02","4223"
"3329","2016-11-30","35.96","98.23","4223"
"3330","2016-12-31","35.59","98.38","4223"
"3331","2017-01-31","38.19","97.81","4223"
"3332","2017-02-28","39.96","99.46","4223"
"3333","2017-03-31","41.79","99.27","4223"
"3334","2017-04-30","43.48","98.76","4223"
"3335","2017-05-31","38.44","93.71","4223"
"3336","2017-06-30","36.91","92.84","4223"
"3337","2016-07-31","64.61","90.04","531"
"3338","2016-08-31","52.99","82.87","531"
"3339","2016-09-30","51.02","85.62","531"
"3340","2016-10-31","50.74","88.85","531"
"3341","2016-11-30","53.10","85.34","531"
"3342","2016-12-31","54.52","96.57","531"
"3343","2017-01-31","66.18","93.68","531"
"3344","2017-02-28","62.44","85.64","531"
"3345","2017-03-31","69.09","83.09","531"
"3346","2017-04-30","66.01","80.58","531"
"3347","2017-05-31","57.62","78.89","531"
"3348","2017-06-30","58.77","65.16","531"
"3349","2016-07-31","53.60","100.00","3917"
"3350","2016-08-31","54.29","100.00","3917"
"3351","2016-09-30","49.00","100.00","3917"
"3352","2016-10-31","40.05","100.00","3917"
"3353","2016-11-30","42.83","99.82","3917"
"3354","2016-12-31","44.38","99.41","3917"
"3355","2017-01-31","38.65","99.64","3917"
"3356","2017-02-28","32.42","99.56","3917"
"3357","2017-03-31","40.87","100.00","3917"
"3358","2017-04-30","44.48","100.00","3917"
"3359","2017-05-31","28.07","99.89","3917"
"3360","2017-06-30","30.33","99.80","3917"
"3361","2016-07-31","93.49","100.00","6392"
"3362","2016-08-31","94.15","100.00","6392"
"3363","2016-09-30","95.62","100.00","6392"
"3364","2016-10-31","94.43","100.00","6392"
"3365","2016-11-30","94.38","100.00","6392"
"3366","2016-12-31","95.49","100.00","6392"
"3367","2017-01-31","95.41","100.00","6392"
"3368","2017-02-28","93.32","100.00","6392"
"3369","2017-03-31","81.31","100.00","6392"
"3370","2017-04-30","79.77","100.00","6392"
"3371","2017-05-31","76.31","100.00","6392"
"3372","2017-06-30","77.21","100.00","6392"
"3373","2016-07-31","75.02","100.00","4577"
"3374","2016-08-31","68.57","100.00","4577"
"3375","2016-09-30","50.27","100.00","4577"
"3376","2016-10-31","52.81","100.00","4577"
"3377","2016-11-30","54.02","100.00","4577"
"3378","2016-12-31","45.34","100.00","4577"
"3379","2017-01-31","39.73","100.00","4577"
"3380","2017-02-28","36.51","100.00","4577"
"3381","2017-03-31","31.34","100.00","4577"
"3382","2017-04-30","28.99","100.00","4577"
"3383","2017-05-31","28.96","100.00","4577"
"3384","2017-06-30","27.91","100.00","4577"
"3385","2016-07-31","88.52","100.00","4318"
"3386","2016-08-31","87.63","100.00","4318"
"3387","2016-09-30","83.26","100.00","4318"
"3388","2016-10-31","83.65","100.00","4318"
"3389","2016-11-30","79.61","100.00","4318"
"3390","2016-12-31","79.05","100.00","4318"
"3391","2017-01-31","76.17","100.00","4318"
"3392","2017-02-28","70.68","100.00","4318"
"3393","2017-03-31","71.39","100.00","4318"
"3394","2017-04-30","67.39","100.00","4318"
"3395","2017-05-31","62.64","100.00","4318"
"3396","2017-06-30","61.61","100.00","4318"
"3397","2016-07-31","58.51","93.09","974"
"3398","2016-08-31","50.29","83.32","974"
"3399","2016-09-30","70.40","98.30","974"
"3400","2016-10-31","46.26","81.83","974"
"3401","2016-11-30","46.33","77.88","974"
"3402","2016-12-31","44.31","77.99","974"
"3403","2017-01-31","46.87","79.66","974"
"3404","2017-02-28","43.72","86.88","974"
"3405","2017-03-31","44.22","87.11","974"
"3406","2017-04-30","42.61","81.68","974"
"3407","2017-05-31","39.42","81.56","974"
"3408","2017-06-30","37.89","76.83","974"
"3409","2016-07-31","47.34","23.64","960"
"3410","2016-08-31","45.37","23.32","960"
"3411","2016-09-30","45.81","23.19","960"
"3412","2016-10-31","44.78","19.62","960"
"3413","2016-11-30","44.06","19.36","960"
"3414","2016-12-31","44.31","19.59","960"
"3415","2017-01-31","42.65","19.05","960"
"3416","2017-02-28","42.29","16.79","960"
"3417","2017-03-31","41.23","15.54","960"
"3418","2017-04-30","41.33","15.40","960"
"3419","2017-05-31","41.27","14.28","960"
"3420","2017-06-30","41.59","13.51","960"
"3421","2016-07-31","36.29","85.78","118"
"3422","2016-08-31","42.92","87.09","118"
"3423","2016-09-30","40.60","88.89","118"
"3424","2016-10-31","38.28","100.00","118"
"3425","2016-11-30","37.66","84.62","118"
"3426","2016-12-31","35.92","94.75","118"
"3427","2017-01-31","34.75","81.30","118"
"3428","2017-02-28","34.32","84.38","118"
"3429","2017-03-31","34.30","85.02","118"
"3430","2017-04-30","35.78","79.88","118"
"3431","2017-05-31","33.61","77.36","118"
"3432","2017-06-30","35.51","68.67","118"
"3433","2016-07-31","65.05","64.49","2619"
"3434","2016-08-31","57.50","62.03","2619"
"3435","2016-09-30","60.64","65.36","2619"
"3436","2016-10-31","59.94","59.83","2619"
"3437","2016-11-30","56.04","38.65","2619"
"3438","2016-12-31","51.44","2.83","2619"
"3439","2017-01-31","55.04","2.79","2619"
"3440","2017-02-28","55.02","9.26","2619"
"3441","2017-03-31","54.30","3.96","2619"
"3442","2017-04-30","58.22","4.09","2619"
"3443","2017-05-31","59.68","1.78","2619"
"3444","2017-06-30","61.54","1.17","2619"
"3445","2016-07-31","0.00","0.00","1423"
"3446","2016-08-31","0.00","0.00","1423"
"3447","2016-09-30","0.00","0.00","1423"
"3448","2016-10-31","100.00","100.00","1423"
"3449","2016-11-30","100.00","100.00","1423"
"3450","2016-12-31","100.00","100.00","1423"
"3451","2017-01-31","100.00","100.00","1423"
"3452","2017-02-28","72.05","100.00","1423"
"3453","2017-03-31","39.32","100.00","1423"
"3454","2017-04-30","65.88","100.00","1423"
"3455","2017-05-31","17.62","34.74","1423"
"3456","2017-06-30","16.40","49.51","1423"
"3457","2016-07-31","22.35","45.44","1450"
"3458","2016-08-31","22.62","42.26","1450"
"3459","2016-09-30","24.49","46.76","1450"
"3460","2016-10-31","24.04","46.80","1450"
"3461","2016-11-30","28.49","50.88","1450"
"3462","2016-12-31","30.02","54.52","1450"
"3463","2017-01-31","29.79","58.54","1450"
"3464","2017-02-28","32.01","65.12","1450"
"3465","2017-03-31","34.59","80.57","1450"
"3466","2017-04-30","25.46","87.86","1450"
"3467","2017-05-31","23.70","84.75","1450"
"3468","2017-06-30","22.43","75.50","1450"
"3469","2016-07-31","47.34","44.23","1801"
"3470","2016-08-31","49.28","42.34","1801"
"3471","2016-09-30","49.42","41.59","1801"
"3472","2016-10-31","50.40","40.36","1801"
"3473","2016-11-30","49.06","39.22","1801"
"3474","2016-12-31","49.86","39.10","1801"
"3475","2017-01-31","50.53","39.02","1801"
"3476","2017-02-28","49.32","37.51","1801"
"3477","2017-03-31","47.88","36.39","1801"
"3478","2017-04-30","48.07","35.77","1801"
"3479","2017-05-31","46.90","33.70","1801"
"3480","2017-06-30","43.68","32.32","1801"
"3481","2016-07-31","64.20","100.00","4651"
"3482","2016-08-31","54.74","99.69","4651"
"3483","2016-09-30","46.41","98.52","4651"
"3484","2016-10-31","40.15","91.54","4651"
"3485","2016-11-30","37.19","87.56","4651"
"3486","2016-12-31","36.18","86.04","4651"
"3487","2017-01-31","39.05","86.53","4651"
"3488","2017-02-28","43.87","86.64","4651"
"3489","2017-03-31","51.98","87.48","4651"
"3490","2017-04-30","55.27","87.77","4651"
"3491","2017-05-31","63.34","76.66","4651"
"3492","2017-06-30","35.90","45.87","4651"
"3493","2016-07-31","46.40","46.56","475"
"3494","2016-08-31","44.48","46.01","475"
"3495","2016-09-30","42.23","46.34","475"
"3496","2016-10-31","40.08","43.40","475"
"3497","2016-11-30","39.72","38.95","475"
"3498","2016-12-31","38.48","44.51","475"
"3499","2017-01-31","38.02","53.44","475"
"3500","2017-02-28","36.07","67.97","475"
"3501","2017-03-31","37.58","71.17","475"
"3502","2017-04-30","48.99","70.68","475"
"3503","2017-05-31","45.99","61.14","475"
"3504","2017-06-30","53.59","53.43","475"
"3505","2016-07-31","94.27","100.00","1926"
"3506","2016-08-31","91.14","100.00","1926"
"3507","2016-09-30","92.02","100.00","1926"
"3508","2016-10-31","86.61","100.00","1926"
"3509","2016-11-30","85.69","100.00","1926"
"3510","2016-12-31","82.90","100.00","1926"
"3511","2017-01-31","82.29","100.00","1926"
"3512","2017-02-28","78.82","100.00","1926"
"3513","2017-03-31","78.20","100.00","1926"
"3514","2017-04-30","75.20","100.00","1926"
"3515","2017-05-31","73.29","100.00","1926"
"3516","2017-06-30","75.10","100.00","1926"
"3517","2016-07-31","61.67","84.90","2813"
"3518","2016-08-31","46.60","61.93","2813"
"3519","2016-09-30","48.66","52.60","2813"
"3520","2016-10-31","41.03","46.64","2813"
"3521","2016-11-30","44.88","48.18","2813"
"3522","2016-12-31","43.57","44.32","2813"
"3523","2017-01-31","43.66","38.42","2813"
"3524","2017-02-28","42.98","45.68","2813"
"3525","2017-03-31","51.68","57.46","2813"
"3526","2017-04-30","59.41","55.67","2813"
"3527","2017-05-31","42.71","26.23","2813"
"3528","2017-06-30","41.01","22.16","2813"
"3529","2016-07-31","50.95","36.97","310"
"3530","2016-08-31","54.04","40.23","310"
"3531","2016-09-30","56.84","41.49","310"
"3532","2016-10-31","59.20","43.12","310"
"3533","2016-11-30","58.33","47.26","310"
"3534","2016-12-31","68.06","49.46","310"
"3535","2017-01-31","72.38","46.01","310"
"3536","2017-02-28","71.64","44.00","310"
"3537","2017-03-31","72.80","41.68","310"
"3538","2017-04-30","72.21","41.51","310"
"3539","2017-05-31","71.37","42.51","310"
"3540","2017-06-30","71.96","41.50","310"
"3541","2016-07-31","23.46","78.52","3164"
"3542","2016-08-31","22.94","73.57","3164"
"3543","2016-09-30","22.74","67.36","3164"
"3544","2016-10-31","23.18","65.65","3164"
"3545","2016-11-30","23.20","64.83","3164"
"3546","2016-12-31","22.81","62.74","3164"
"3547","2017-01-31","23.29","60.18","3164"
"3548","2017-02-28","24.23","56.06","3164"
"3549","2017-03-31","24.58","56.46","3164"
"3550","2017-04-30","25.49","52.72","3164"
"3551","2017-05-31","27.04","46.73","3164"
"3552","2017-06-30","26.80","46.37","3164"
"3553","2016-07-31","57.51","36.76","1160"
"3554","2016-08-31","57.98","31.33","1160"
"3555","2016-09-30","54.78","29.80","1160"
"3556","2016-10-31","49.07","31.63","1160"
"3557","2016-11-30","44.74","31.58","1160"
"3558","2016-12-31","43.69","29.84","1160"
"3559","2017-01-31","44.52","27.12","1160"
"3560","2017-02-28","42.33","25.65","1160"
"3561","2017-03-31","41.11","26.25","1160"
"3562","2017-04-30","40.05","23.29","1160"
"3563","2017-05-31","39.52","27.08","1160"
"3564","2017-06-30","37.68","31.27","1160"
"3565","2016-07-31","82.63","18.95","2591"
"3566","2016-08-31","82.54","16.10","2591"
"3567","2016-09-30","85.62","18.79","2591"
"3568","2016-10-31","84.29","13.01","2591"
"3569","2016-11-30","83.77","11.80","2591"
"3570","2016-12-31","84.13","11.67","2591"
"3571","2017-01-31","85.58","11.66","2591"
"3572","2017-02-28","83.06","11.84","2591"
"3573","2017-03-31","79.00","11.43","2591"
"3574","2017-04-30","77.43","11.31","2591"
"3575","2017-05-31","76.44","11.47","2591"
"3576","2017-06-30","76.47","11.52","2591"
"3577","2016-07-31","36.19","100.00","911"
"3578","2016-08-31","37.23","100.00","911"
"3579","2016-09-30","39.12","100.00","911"
"3580","2016-10-31","38.85","100.00","911"
"3581","2016-11-30","38.79","100.00","911"
"3582","2016-12-31","39.92","100.00","911"
"3583","2017-01-31","39.86","100.00","911"
"3584","2017-02-28","38.24","100.00","911"
"3585","2017-03-31","36.96","100.00","911"
"3586","2017-04-30","36.34","98.39","911"
"3587","2017-05-31","35.74","86.21","911"
"3588","2017-06-30","35.82","73.55","911"
"3589","2016-07-31","100.00","100.00","1748"
"3590","2016-08-31","100.00","100.00","1748"
"3591","2016-09-30","100.00","100.00","1748"
"3592","2016-10-31","0.00","0.00","1748"
"3593","2016-11-30","0.00","0.00","1748"
"3594","2016-12-31","0.00","0.00","1748"
"3595","2017-01-31","0.00","0.00","1748"
"3596","2017-02-28","0.00","0.00","1748"
"3597","2017-03-31","80.57","0.00","1748"
"3598","2017-04-30","81.94","0.00","1748"
"3599","2017-05-31","0.00","0.00","1748"
"3600","2017-06-30","57.49","38.64","1748"
"3601","2016-07-31","82.71","100.00","527"
"3602","2016-08-31","83.24","100.00","527"
"3603","2016-09-30","84.47","100.00","527"
"3604","2016-10-31","79.96","100.00","527"
"3605","2016-11-30","80.31","100.00","527"
"3606","2016-12-31","81.05","100.00","527"
"3607","2017-01-31","81.04","100.00","527"
"3608","2017-02-28","78.35","100.00","527"
"3609","2017-03-31","75.34","100.00","527"
"3610","2017-04-30","75.62","100.00","527"
"3611","2017-05-31","75.81","100.00","527"
"3612","2017-06-30","75.06","100.00","527"
"3613","2016-07-31","88.69","100.00","4183"
"3614","2016-08-31","86.61","100.00","4183"
"3615","2016-09-30","83.91","100.00","4183"
"3616","2016-10-31","80.50","100.00","4183"
"3617","2016-11-30","82.47","100.00","4183"
"3618","2016-12-31","83.39","100.00","4183"
"3619","2017-01-31","86.73","100.00","4183"
"3620","2017-02-28","85.04","100.00","4183"
"3621","2017-03-31","91.55","100.00","4183"
"3622","2017-04-30","96.13","100.00","4183"
"3623","2017-05-31","85.55","100.00","4183"
"3624","2017-06-30","85.56","100.00","4183"
"3625","2016-07-31","49.26","96.12","1436"
"3626","2016-08-31","49.54","89.47","1436"
"3627","2016-09-30","48.90","84.10","1436"
"3628","2016-10-31","48.74","81.60","1436"
"3629","2016-11-30","46.25","83.20","1436"
"3630","2016-12-31","47.10","82.52","1436"
"3631","2017-01-31","47.16","78.72","1436"
"3632","2017-02-28","45.47","78.21","1436"
"3633","2017-03-31","45.71","73.37","1436"
"3634","2017-04-30","45.03","72.35","1436"
"3635","2017-05-31","45.51","70.26","1436"
"3636","2017-06-30","47.66","66.01","1436"
"3637","2016-07-31","80.51","100.00","1944"
"3638","2016-08-31","79.74","100.00","1944"
"3639","2016-09-30","82.23","100.00","1944"
"3640","2016-10-31","74.24","100.00","1944"
"3641","2016-11-30","71.43","100.00","1944"
"3642","2016-12-31","74.08","100.00","1944"
"3643","2017-01-31","72.52","100.00","1944"
"3644","2017-02-28","72.37","100.00","1944"
"3645","2017-03-31","82.41","100.00","1944"
"3646","2017-04-30","89.23","100.00","1944"
"3647","2017-05-31","70.94","91.41","1944"
"3648","2017-06-30","69.06","83.77","1944"
"3649","2016-07-31","45.35","92.83","1018"
"3650","2016-08-31","46.13","97.44","1018"
"3651","2016-09-30","38.40","96.74","1018"
"3652","2016-10-31","32.55","84.52","1018"
"3653","2016-11-30","30.40","77.65","1018"
"3654","2016-12-31","30.80","69.19","1018"
"3655","2017-01-31","28.76","61.63","1018"
"3656","2017-02-28","29.72","56.78","1018"
"3657","2017-03-31","29.68","45.20","1018"
"3658","2017-04-30","32.55","34.96","1018"
"3659","2017-05-31","36.31","25.73","1018"
"3660","2017-06-30","36.14","16.97","1018"
"3661","2016-07-31","83.75","100.00","4032"
"3662","2016-08-31","78.91","100.00","4032"
"3663","2016-09-30","79.54","100.00","4032"
"3664","2016-10-31","75.73","100.00","4032"
"3665","2016-11-30","73.42","100.00","4032"
"3666","2016-12-31","73.81","100.00","4032"
"3667","2017-01-31","75.32","100.00","4032"
"3668","2017-02-28","70.00","100.00","4032"
"3669","2017-03-31","66.03","100.00","4032"
"3670","2017-04-30","64.81","100.00","4032"
"3671","2017-05-31","65.30","100.00","4032"
"3672","2017-06-30","65.69","100.00","4032"
"3673","2016-07-31","47.97","73.78","1473"
"3674","2016-08-31","43.91","67.57","1473"
"3675","2016-09-30","40.29","62.92","1473"
"3676","2016-10-31","38.13","62.15","1473"
"3677","2016-11-30","34.74","65.24","1473"
"3678","2016-12-31","36.15","64.07","1473"
"3679","2017-01-31","34.13","63.09","1473"
"3680","2017-02-28","34.10","65.12","1473"
"3681","2017-03-31","33.24","65.96","1473"
"3682","2017-04-30","33.12","66.25","1473"
"3683","2017-05-31","32.62","66.75","1473"
"3684","2017-06-30","31.99","67.29","1473"
"3685","2016-07-31","36.58","100.00","1614"
"3686","2016-08-31","34.15","100.00","1614"
"3687","2016-09-30","32.97","100.00","1614"
"3688","2016-10-31","29.60","100.00","1614"
"3689","2016-11-30","30.62","94.09","1614"
"3690","2016-12-31","35.69","75.07","1614"
"3691","2017-01-31","35.47","62.13","1614"
"3692","2017-02-28","33.85","59.77","1614"
"3693","2017-03-31","33.85","61.30","1614"
"3694","2017-04-30","34.23","61.30","1614"
"3695","2017-05-31","36.21","58.97","1614"
"3696","2017-06-30","37.98","55.70","1614"
"3697","2016-07-31","56.06","100.00","1004"
"3698","2016-08-31","56.56","100.00","1004"
"3699","2016-09-30","57.52","100.00","1004"
"3700","2016-10-31","58.66","100.00","1004"
"3701","2016-11-30","59.22","96.68","1004"
"3702","2016-12-31","53.06","81.94","1004"
"3703","2017-01-31","50.04","68.09","1004"
"3704","2017-02-28","47.50","65.60","1004"
"3705","2017-03-31","40.97","58.00","1004"
"3706","2017-04-30","35.83","55.22","1004"
"3707","2017-05-31","33.13","53.77","1004"
"3708","2017-06-30","31.89","58.24","1004"
"3709","2016-07-31","78.10","78.74","605"
"3710","2016-08-31","77.97","73.42","605"
"3711","2016-09-30","78.33","71.21","605"
"3712","2016-10-31","76.58","61.55","605"
"3713","2016-11-30","77.49","60.02","605"
"3714","2016-12-31","79.44","64.41","605"
"3715","2017-01-31","80.87","64.46","605"
"3716","2017-02-28","75.56","60.34","605"
"3717","2017-03-31","74.81","53.83","605"
"3718","2017-04-30","75.19","52.93","605"
"3719","2017-05-31","72.27","48.74","605"
"3720","2017-06-30","66.14","44.62","605"
"3721","2016-07-31","46.87","100.00","3259"
"3722","2016-08-31","43.00","100.00","3259"
"3723","2016-09-30","44.64","100.00","3259"
"3724","2016-10-31","43.79","99.99","3259"
"3725","2016-11-30","41.88","98.67","3259"
"3726","2016-12-31","39.61","98.54","3259"
"3727","2017-01-31","40.86","98.45","3259"
"3728","2017-02-28","44.48","97.40","3259"
"3729","2017-03-31","50.13","95.03","3259"
"3730","2017-04-30","53.52","92.99","3259"
"3731","2017-05-31","51.92","89.27","3259"
"3732","2017-06-30","52.78","82.63","3259"
"3733","2016-07-31","100.00","100.00","2144"
"3734","2016-08-31","86.32","100.00","2144"
"3735","2016-09-30","52.62","95.77","2144"
"3736","2016-10-31","46.28","80.16","2144"
"3737","2016-11-30","45.13","54.08","2144"
"3738","2016-12-31","43.99","42.15","2144"
"3739","2017-01-31","45.18","38.58","2144"
"3740","2017-02-28","43.69","36.59","2144"
"3741","2017-03-31","40.40","36.14","2144"
"3742","2017-04-30","38.88","32.87","2144"
"3743","2017-05-31","35.54","27.49","2144"
"3744","2017-06-30","33.25","23.93","2144"
"3745","2016-07-31","38.98","82.27","427"
"3746","2016-08-31","40.87","82.76","427"
"3747","2016-09-30","39.99","85.51","427"
"3748","2016-10-31","40.29","79.69","427"
"3749","2016-11-30","38.30","73.82","427"
"3750","2016-12-31","36.60","71.02","427"
"3751","2017-01-31","39.46","68.33","427"
"3752","2017-02-28","40.03","63.19","427"
"3753","2017-03-31","40.79","59.17","427"
"3754","2017-04-30","42.39","45.54","427"
"3755","2017-05-31","38.92","33.92","427"
"3756","2017-06-30","37.18","30.02","427"
"3757","2016-07-31","41.15","29.99","435"
"3758","2016-08-31","36.42","23.32","435"
"3759","2016-09-30","34.57","20.48","435"
"3760","2016-10-31","31.35","14.48","435"
"3761","2016-11-30","32.17","10.35","435"
"3762","2016-12-31","30.04","8.62","435"
"3763","2017-01-31","28.11","7.11","435"
"3764","2017-02-28","27.39","8.33","435"
"3765","2017-03-31","25.04","7.51","435"
"3766","2017-04-30","25.17","7.10","435"
"3767","2017-05-31","24.52","6.70","435"
"3768","2017-06-30","24.70","6.24","435"
"3769","2016-07-31","53.92","60.31","675"
"3770","2016-08-31","56.96","59.17","675"
"3771","2016-09-30","57.18","58.72","675"
"3772","2016-10-31","54.21","54.25","675"
"3773","2016-11-30","53.74","47.42","675"
"3774","2016-12-31","51.66","46.60","675"
"3775","2017-01-31","48.69","41.03","675"
"3776","2017-02-28","47.02","42.25","675"
"3777","2017-03-31","43.22","41.92","675"
"3778","2017-04-30","41.05","38.59","675"
"3779","2017-05-31","37.51","35.84","675"
"3780","2017-06-30","34.37","31.52","675"
"3781","2016-07-31","90.30","100.00","776"
"3782","2016-08-31","90.02","100.00","776"
"3783","2016-09-30","87.17","100.00","776"
"3784","2016-10-31","86.68","100.00","776"
"3785","2016-11-30","86.51","100.00","776"
"3786","2016-12-31","87.31","100.00","776"
"3787","2017-01-31","87.15","100.00","776"
"3788","2017-02-28","85.86","100.00","776"
"3789","2017-03-31","84.01","100.00","776"
"3790","2017-04-30","81.37","100.00","776"
"3791","2017-05-31","81.27","100.00","776"
"3792","2017-06-30","81.99","100.00","776"
"3793","2016-07-31","34.26","100.00","709"
"3794","2016-08-31","34.05","100.00","709"
"3795","2016-09-30","31.74","100.00","709"
"3796","2016-10-31","29.55","100.00","709"
"3797","2016-11-30","29.64","100.00","709"
"3798","2016-12-31","29.43","100.00","709"
"3799","2017-01-31","29.99","97.03","709"
"3800","2017-02-28","29.24","77.65","709"
"3801","2017-03-31","27.37","56.57","709"
"3802","2017-04-30","26.00","44.09","709"
"3803","2017-05-31","25.37","35.31","709"
"3804","2017-06-30","24.78","32.52","709"
"3805","2016-07-31","54.22","99.59","966"
"3806","2016-08-31","53.40","100.00","966"
"3807","2016-09-30","52.98","100.00","966"
"3808","2016-10-31","50.87","99.77","966"
"3809","2016-11-30","51.03","100.00","966"
"3810","2016-12-31","48.12","100.00","966"
"3811","2017-01-31","45.06","100.00","966"
"3812","2017-02-28","47.03","100.00","966"
"3813","2017-03-31","48.43","99.75","966"
"3814","2017-04-30","48.37","98.79","966"
"3815","2017-05-31","47.58","93.88","966"
"3816","2017-06-30","47.91","91.28","966"
"3817","2016-07-31","43.67","52.97","692"
"3818","2016-08-31","44.02","49.39","692"
"3819","2016-09-30","39.45","49.26","692"
"3820","2016-10-31","36.80","43.70","692"
"3821","2016-11-30","37.75","41.91","692"
"3822","2016-12-31","37.74","37.99","692"
"3823","2017-01-31","37.82","35.57","692"
"3824","2017-02-28","38.20","33.99","692"
"3825","2017-03-31","40.12","36.09","692"
"3826","2017-04-30","41.53","38.84","692"
"3827","2017-05-31","37.39","30.68","692"
"3828","2017-06-30","37.24","30.42","692"
"3829","2016-07-31","65.42","98.21","174"
"3830","2016-08-31","63.60","98.33","174"
"3831","2016-09-30","62.02","99.64","174"
"3832","2016-10-31","60.59","99.94","174"
"3833","2016-11-30","60.33","100.00","174"
"3834","2016-12-31","61.68","100.00","174"
"3835","2017-01-31","59.53","100.00","174"
"3836","2017-02-28","58.23","100.00","174"
"3837","2017-03-31","58.43","100.00","174"
"3838","2017-04-30","58.11","100.00","174"
"3839","2017-05-31","59.09","100.00","174"
"3840","2017-06-30","58.89","100.00","174"
"3841","2016-07-31","50.36","100.00","3346"
