"id","date","wanPerson","shiWanPerson","baiWanPerson","qianWanPerson","wdzjPlatId"
"11947","2017-05-31","1.00","3.00","4.00","0.00","3867"
"11948","2016-06-30","87.00","25.00","0.00","0.00","361"
"11949","2016-07-31","105.00","28.00","0.00","0.00","361"
"11950","2016-08-31","126.00","37.00","0.00","0.00","361"
"11951","2016-09-30","144.00","27.00","0.00","0.00","361"
"11952","2016-10-31","149.00","35.00","0.00","0.00","361"
"11953","2016-11-30","155.00","40.00","0.00","0.00","361"
"11954","2016-12-31","176.00","35.00","0.00","0.00","361"
"11955","2017-01-31","189.00","38.00","0.00","0.00","361"
"11956","2017-02-28","160.00","36.00","0.00","0.00","361"
"11957","2017-03-31","196.00","41.00","0.00","0.00","361"
"11958","2017-04-30","176.00","40.00","0.00","0.00","361"
"11959","2017-05-31","139.00","41.00","0.00","0.00","361"
"11960","2016-06-30","18.00","5.00","0.00","0.00","2248"
"11961","2016-07-31","10.00","7.00","0.00","0.00","2248"
"11962","2016-08-31","8.00","8.00","1.00","0.00","2248"
"11963","2016-09-30","12.00","8.00","1.00","0.00","2248"
"11964","2016-10-31","9.00","6.00","1.00","0.00","2248"
"11965","2016-11-30","13.00","12.00","1.00","0.00","2248"
"11966","2016-12-31","10.00","10.00","3.00","0.00","2248"
"11967","2017-01-31","10.00","7.00","3.00","0.00","2248"
"11968","2017-02-28","7.00","11.00","1.00","0.00","2248"
"11969","2017-03-31","13.00","19.00","3.00","0.00","2248"
"11970","2017-04-30","20.00","15.00","3.00","0.00","2248"
"11971","2017-05-31","15.00","23.00","1.00","0.00","2248"
"11972","2016-06-30","0.00","0.00","2.00","2.00","4535"
"11973","2016-07-31","0.00","0.00","2.00","2.00","4535"
"11974","2016-08-31","0.00","0.00","2.00","2.00","4535"
"11975","2016-09-30","0.00","1.00","1.00","4.00","4535"
"11976","2016-10-31","0.00","1.00","1.00","1.00","4535"
"11977","2016-11-30","0.00","0.00","3.00","2.00","4535"
"11978","2016-12-31","0.00","2.00","1.00","2.00","4535"
"11979","2017-01-31","0.00","2.00","6.00","2.00","4535"
"11980","2017-02-28","0.00","1.00","0.00","2.00","4535"
"11981","2017-03-31","0.00","2.00","5.00","4.00","4535"
"11982","2017-04-30","0.00","2.00","3.00","2.00","4535"
"11983","2017-05-31","0.00","6.00","3.00","1.00","4535"
"11984","2016-06-30","2.00","2.00","3.00","0.00","2181"
"11985","2016-07-31","1.00","1.00","3.00","0.00","2181"
"11986","2016-08-31","1.00","0.00","3.00","0.00","2181"
"11987","2016-09-30","2.00","1.00","3.00","1.00","2181"
"11988","2016-10-31","1.00","0.00","2.00","0.00","2181"
"11989","2016-11-30","0.00","3.00","1.00","0.00","2181"
"11990","2016-12-31","0.00","1.00","4.00","0.00","2181"
"11991","2017-01-31","1.00","1.00","3.00","1.00","2181"
"11992","2017-02-28","1.00","4.00","2.00","1.00","2181"
"11993","2017-03-31","0.00","3.00","4.00","0.00","2181"
"11994","2017-04-30","0.00","16.00","0.00","0.00","2181"
"11995","2017-05-31","0.00","18.00","0.00","0.00","2181"
"11996","2016-06-30","73.00","25.00","0.00","0.00","3324"
"11997","2016-07-31","99.00","28.00","0.00","0.00","3324"
"11998","2016-08-31","125.00","33.00","0.00","0.00","3324"
"11999","2016-09-30","159.00","30.00","0.00","0.00","3324"
"12000","2016-10-31","156.00","33.00","0.00","0.00","3324"
"12001","2016-11-30","168.00","40.00","0.00","0.00","3324"
"12002","2016-12-31","186.00","42.00","0.00","0.00","3324"
"12003","2017-01-31","132.00","36.00","0.00","0.00","3324"
"12004","2017-02-28","141.00","28.00","0.00","0.00","3324"
"12005","2017-03-31","138.00","33.00","0.00","0.00","3324"
"12006","2017-04-30","134.00","30.00","0.00","0.00","3324"
"12007","2017-05-31","155.00","33.00","0.00","0.00","3324"
"12008","2016-02-29","0.00","5.00","4.00","1.00","1914"
"12009","2016-03-31","2.00","12.00","5.00","1.00","1914"
"12010","2016-04-30","1.00","13.00","7.00","1.00","1914"
"12011","2016-05-31","12.00","6.00","3.00","0.00","1914"
"12012","2016-06-30","12.00","15.00","3.00","0.00","1914"
"12013","2016-07-31","9.00","5.00","5.00","0.00","1914"
"12014","2016-08-31","5.00","9.00","5.00","0.00","1914"
"12015","2016-09-30","2.00","11.00","1.00","1.00","1914"
"12016","2016-10-31","2.00","13.00","2.00","0.00","1914"
"12017","2016-11-30","6.00","15.00","2.00","1.00","1914"
"12018","2016-12-31","7.00","30.00","2.00","0.00","1914"
"12019","2017-01-31","0.00","34.00","2.00","0.00","1914"
"12020","2016-06-30","1.00","0.00","1.00","1.00","1581"
"12021","2016-07-31","0.00","1.00","0.00","1.00","1581"
"12022","2016-08-31","0.00","1.00","0.00","1.00","1581"
"12023","2016-09-30","1.00","0.00","0.00","1.00","1581"
"12024","2016-10-31","0.00","0.00","0.00","1.00","1581"
"12025","2016-11-30","0.00","1.00","0.00","1.00","1581"
"12026","2016-12-31","0.00","1.00","0.00","1.00","1581"
"12027","2017-01-31","1.00","0.00","0.00","1.00","1581"
"12028","2017-02-28","0.00","0.00","0.00","1.00","1581"
"12029","2017-03-31","0.00","1.00","0.00","1.00","1581"
"12030","2017-04-30","0.00","1.00","0.00","1.00","1581"
"12031","2017-05-31","0.00","1.00","0.00","1.00","1581"
"12032","2016-06-30","44.00","20.00","0.00","0.00","2398"
"12033","2016-07-31","78.00","28.00","0.00","0.00","2398"
"12034","2016-08-31","67.00","18.00","0.00","0.00","2398"
"12035","2016-09-30","79.00","21.00","0.00","0.00","2398"
"12036","2016-10-31","73.00","27.00","0.00","0.00","2398"
"12037","2016-11-30","67.00","25.00","0.00","0.00","2398"
"12038","2016-12-31","53.00","32.00","0.00","0.00","2398"
"12039","2017-01-31","51.00","32.00","0.00","0.00","2398"
"12040","2017-02-28","74.00","34.00","0.00","0.00","2398"
"12041","2017-03-31","68.00","27.00","0.00","0.00","2398"
"12042","2017-04-30","61.00","29.00","0.00","0.00","2398"
"12043","2017-05-31","91.00","37.00","0.00","0.00","2398"
"12044","2016-06-30","0.00","4.00","2.00","0.00","3260"
"12045","2016-07-31","0.00","5.00","2.00","0.00","3260"
"12046","2016-08-31","1.00","0.00","5.00","0.00","3260"
"12047","2016-09-30","1.00","2.00","3.00","0.00","3260"
"12048","2016-10-31","1.00","5.00","2.00","0.00","3260"
"12049","2016-11-30","0.00","1.00","3.00","0.00","3260"
"12050","2016-12-31","0.00","6.00","3.00","0.00","3260"
"12051","2017-01-31","0.00","5.00","3.00","0.00","3260"
"12052","2017-02-28","0.00","4.00","2.00","0.00","3260"
"12053","2017-03-31","2.00","5.00","3.00","0.00","3260"
"12054","2017-04-30","1.00","5.00","3.00","0.00","3260"
"12055","2017-05-31","0.00","3.00","6.00","0.00","3260"
"12056","2016-06-30","33.00","23.00","0.00","0.00","2401"
"12057","2016-07-31","39.00","30.00","0.00","0.00","2401"
"12058","2016-08-31","43.00","37.00","0.00","0.00","2401"
"12059","2016-09-30","34.00","30.00","0.00","0.00","2401"
"12060","2016-10-31","68.00","30.00","0.00","0.00","2401"
"12061","2016-11-30","120.00","22.00","0.00","0.00","2401"
"12062","2016-12-31","120.00","16.00","0.00","0.00","2401"
"12063","2017-01-31","120.00","6.00","0.00","0.00","2401"
"12064","2017-02-28","125.00","1.00","0.00","0.00","2401"
"12065","2017-03-31","156.00","1.00","0.00","0.00","2401"
"12066","2017-04-30","137.00","6.00","0.00","0.00","2401"
"12067","2017-05-31","63.00","48.00","0.00","0.00","2401"
"12068","2016-06-30","0.00","0.00","1.00","1.00","4320"
"12069","2016-07-31","0.00","0.00","2.00","0.00","4320"
"12070","2016-08-31","0.00","1.00","0.00","1.00","4320"
"12071","2016-09-30","0.00","0.00","1.00","0.00","4320"
"12072","2016-10-31","0.00","0.00","0.00","1.00","4320"
"12073","2016-11-30","0.00","0.00","0.00","1.00","4320"
"12074","2016-12-31","0.00","0.00","1.00","0.00","4320"
"12075","2017-01-31","0.00","0.00","0.00","1.00","4320"
"12076","2017-02-28","0.00","0.00","0.00","1.00","4320"
"12077","2017-03-31","0.00","0.00","0.00","1.00","4320"
"12078","2017-04-30","0.00","0.00","0.00","1.00","4320"
"12079","2017-05-31","0.00","0.00","0.00","1.00","4320"
"12080","2016-06-30","0.00","2.00","10.00","2.00","4103"
"12081","2016-07-31","0.00","4.00","10.00","2.00","4103"
"12082","2016-08-31","1.00","5.00","12.00","0.00","4103"
"12083","2016-09-30","0.00","5.00","11.00","0.00","4103"
"12084","2016-10-31","0.00","19.00","8.00","0.00","4103"
"12085","2016-11-30","7.00","18.00","13.00","1.00","4103"
"12086","2016-12-31","0.00","11.00","13.00","2.00","4103"
"12087","2017-01-31","0.00","42.00","0.00","0.00","4103"
"12088","2017-02-28","0.00","10.00","0.00","0.00","4103"
"12089","2017-03-31","0.00","27.00","0.00","0.00","4103"
"12090","2017-04-30","0.00","22.00","0.00","0.00","4103"
"12091","2017-05-31","0.00","19.00","0.00","0.00","4103"
"12092","2016-06-30","6.00","14.00","1.00","0.00","1523"
"12093","2016-07-31","10.00","11.00","1.00","0.00","1523"
"12094","2016-08-31","9.00","8.00","1.00","0.00","1523"
"12095","2016-09-30","11.00","8.00","2.00","0.00","1523"
"12096","2016-10-31","5.00","13.00","2.00","0.00","1523"
"12097","2016-11-30","8.00","12.00","4.00","0.00","1523"
"12098","2016-12-31","10.00","12.00","2.00","0.00","1523"
"12099","2017-01-31","11.00","13.00","2.00","0.00","1523"
"12100","2017-02-28","8.00","11.00","2.00","0.00","1523"
"12101","2017-03-31","8.00","12.00","3.00","0.00","1523"
"12102","2017-04-30","8.00","12.00","4.00","0.00","1523"
"12103","2017-05-31","4.00","11.00","6.00","0.00","1523"
"12104","2016-06-30","0.00","0.00","0.00","1.00","1023"
"12105","2016-07-31","0.00","0.00","0.00","1.00","1023"
"12106","2016-08-31","0.00","1.00","0.00","1.00","1023"
"12107","2016-09-30","0.00","1.00","1.00","0.00","1023"
"12108","2016-10-31","0.00","0.00","1.00","0.00","1023"
"12109","2016-11-30","0.00","0.00","0.00","1.00","1023"
"12110","2016-12-31","0.00","0.00","0.00","1.00","1023"
"12111","2017-01-31","0.00","0.00","1.00","0.00","1023"
"12112","2017-02-28","0.00","0.00","1.00","0.00","1023"
"12113","2017-03-31","0.00","0.00","0.00","1.00","1023"
"12114","2017-04-30","0.00","0.00","0.00","1.00","1023"
"12115","2017-05-31","0.00","0.00","0.00","1.00","1023"
"12116","2016-06-30","178.00","54.00","3.00","0.00","4161"
"12117","2016-07-31","177.00","80.00","3.00","0.00","4161"
"12118","2016-08-31","215.00","77.00","3.00","0.00","4161"
"12119","2016-09-30","245.00","79.00","4.00","0.00","4161"
"12120","2016-10-31","203.00","76.00","4.00","0.00","4161"
"12121","2016-11-30","158.00","77.00","1.00","0.00","4161"
"12122","2016-12-31","267.00","95.00","7.00","0.00","4161"
"12123","2017-01-31","209.00","78.00","3.00","0.00","4161"
"12124","2017-02-28","218.00","89.00","2.00","0.00","4161"
"12125","2017-03-31","375.00","106.00","0.00","0.00","4161"
"12126","2017-04-30","270.00","72.00","1.00","0.00","4161"
"12127","2017-05-31","249.00","51.00","0.00","0.00","4161"
"12128","2016-06-30","0.00","2.00","3.00","0.00","2071"
"12129","2016-07-31","0.00","0.00","4.00","0.00","2071"
"12130","2016-08-31","0.00","1.00","4.00","0.00","2071"
"12131","2016-09-30","0.00","1.00","3.00","0.00","2071"
"12132","2016-10-31","0.00","0.00","5.00","0.00","2071"
"12133","2016-11-30","0.00","1.00","3.00","0.00","2071"
"12134","2016-12-31","0.00","1.00","4.00","0.00","2071"
"12135","2017-01-31","0.00","3.00","1.00","1.00","2071"
"12136","2017-02-28","0.00","1.00","3.00","0.00","2071"
"12137","2017-03-31","4.00","30.00","1.00","0.00","2071"
"12138","2017-04-30","1.00","21.00","1.00","0.00","2071"
"12139","2017-05-31","2.00","12.00","3.00","0.00","2071"
"12140","2016-06-30","0.00","23.00","0.00","0.00","1946"
"12141","2016-06-30","0.00","22.00","1.00","0.00","1946"
"12142","2016-07-31","0.00","24.00","0.00","0.00","1946"
"12143","2016-07-31","0.00","22.00","2.00","0.00","1946"
"12144","2016-08-31","0.00","34.00","0.00","0.00","1946"
"12145","2016-08-31","0.00","34.00","0.00","0.00","1946"
"12146","2016-09-30","0.00","32.00","1.00","0.00","1946"
"12147","2016-09-30","0.00","32.00","1.00","0.00","1946"
"12148","2016-10-31","0.00","17.00","4.00","0.00","1946"
"12149","2016-10-31","0.00","12.00","9.00","0.00","1946"
"12150","2016-11-30","1.00","34.00","0.00","0.00","1946"
"12151","2016-11-30","1.00","26.00","8.00","0.00","1946"
"12152","2016-12-31","0.00","24.00","0.00","0.00","1946"
"12153","2016-12-31","0.00","15.00","9.00","0.00","1946"
"12154","2017-01-31","10.00","33.00","0.00","0.00","1946"
"12155","2017-02-28","6.00","37.00","0.00","0.00","1946"
"12156","2017-03-31","9.00","21.00","0.00","0.00","1946"
"12157","2017-04-30","9.00","43.00","0.00","0.00","1946"
"12158","2017-05-31","11.00","54.00","1.00","0.00","1946"
"12159","2016-06-30","1.00","0.00","1.00","0.00","718"
"12160","2016-07-31","0.00","1.00","3.00","0.00","718"
"12161","2016-08-31","4.00","1.00","1.00","0.00","718"
"12162","2016-09-30","0.00","1.00","0.00","1.00","718"
"12163","2016-10-31","1.00","0.00","1.00","0.00","718"
"12164","2016-11-30","1.00","2.00","1.00","1.00","718"
"12165","2016-12-31","0.00","11.00","0.00","0.00","718"
"12166","2017-01-31","0.00","10.00","2.00","0.00","718"
"12167","2017-02-28","0.00","4.00","1.00","0.00","718"
"12168","2017-03-31","1.00","7.00","2.00","0.00","718"
"12169","2017-04-30","0.00","5.00","5.00","0.00","718"
"12170","2017-05-31","0.00","5.00","2.00","0.00","718"
"12171","2016-06-30","31.00","32.00","0.00","0.00","716"
"12172","2016-07-31","34.00","33.00","0.00","0.00","716"
"12173","2016-08-31","37.00","31.00","0.00","0.00","716"
"12174","2016-09-30","31.00","31.00","0.00","0.00","716"
"12175","2016-10-31","36.00","32.00","0.00","0.00","716"
"12176","2016-11-30","37.00","30.00","0.00","0.00","716"
"12177","2016-12-31","33.00","30.00","0.00","0.00","716"
"12178","2017-01-31","34.00","32.00","0.00","0.00","716"
"12179","2017-02-28","37.00","31.00","0.00","0.00","716"
"12180","2017-03-31","37.00","33.00","0.00","0.00","716"
"12181","2017-04-30","29.00","30.00","1.00","0.00","716"
"12182","2017-05-31","26.00","29.00","1.00","0.00","716"
"12183","2016-06-30","6.00","1.00","1.00","0.00","3609"
"12184","2016-07-31","3.00","4.00","1.00","0.00","3609"
"12185","2016-08-31","7.00","1.00","4.00","0.00","3609"
"12186","2016-09-30","7.00","2.00","2.00","0.00","3609"
"12187","2016-10-31","6.00","1.00","4.00","0.00","3609"
"12188","2016-11-30","6.00","2.00","3.00","0.00","3609"
"12189","2016-12-31","2.00","3.00","4.00","0.00","3609"
"12190","2017-01-31","7.00","4.00","1.00","0.00","3609"
"12191","2017-02-28","1.00","4.00","0.00","0.00","3609"
"12192","2017-03-31","3.00","5.00","1.00","0.00","3609"
"12193","2017-04-30","2.00","4.00","0.00","0.00","3609"
"12194","2017-05-31","6.00","0.00","0.00","0.00","3609"
"12195","2016-10-31","0.00","3.00","1.00","0.00","5514"
"12196","2016-11-30","0.00","13.00","1.00","0.00","5514"
"12197","2016-12-31","0.00","4.00","4.00","0.00","5514"
"12198","2017-01-31","0.00","5.00","4.00","0.00","5514"
"12199","2017-02-28","0.00","14.00","2.00","0.00","5514"
"12200","2017-03-31","0.00","12.00","1.00","0.00","5514"
"12201","2017-04-30","0.00","10.00","2.00","0.00","5514"
"12202","2017-05-31","0.00","8.00","5.00","0.00","5514"
"12203","2016-06-30","0.00","0.00","1.00","0.00","4073"
"12204","2016-07-31","0.00","0.00","1.00","0.00","4073"
"12205","2016-08-31","0.00","0.00","1.00","0.00","4073"
"12206","2016-09-30","0.00","0.00","1.00","0.00","4073"
"12207","2016-10-31","0.00","0.00","1.00","0.00","4073"
"12208","2016-11-30","0.00","0.00","1.00","0.00","4073"
"12209","2016-12-31","0.00","0.00","1.00","0.00","4073"
"12210","2017-01-31","0.00","0.00","1.00","0.00","4073"
"12211","2017-02-28","0.00","0.00","1.00","0.00","4073"
"12212","2017-03-31","0.00","0.00","0.00","1.00","4073"
"12213","2017-04-30","0.00","0.00","1.00","0.00","4073"
"12214","2017-05-31","0.00","0.00","1.00","0.00","4073"
"12215","2016-06-30","1.00","1.00","4.00","0.00","2108"
"12216","2016-07-31","1.00","2.00","3.00","0.00","2108"
"12217","2016-08-31","1.00","1.00","4.00","0.00","2108"
"12218","2016-09-30","1.00","2.00","1.00","1.00","2108"
"12219","2016-10-31","1.00","2.00","3.00","0.00","2108"
"12220","2016-11-30","1.00","2.00","3.00","0.00","2108"
"12221","2016-12-31","1.00","1.00","5.00","0.00","2108"
"12222","2017-01-31","1.00","2.00","4.00","0.00","2108"
"12223","2017-02-28","0.00","1.00","4.00","0.00","2108"
"12224","2017-03-31","0.00","2.00","3.00","0.00","2108"
"12225","2017-04-30","1.00","1.00","4.00","0.00","2108"
"12226","2017-05-31","0.00","2.00","3.00","0.00","2108"
"12227","2016-06-30","0.00","0.00","3.00","0.00","1264"
"12228","2016-07-31","1.00","0.00","6.00","0.00","1264"
"12229","2016-08-31","1.00","3.00","3.00","1.00","1264"
"12230","2016-09-30","0.00","1.00","4.00","0.00","1264"
"12231","2016-10-31","0.00","2.00","2.00","1.00","1264"
"12232","2016-11-30","1.00","2.00","2.00","1.00","1264"
"12233","2016-12-31","0.00","1.00","1.00","2.00","1264"
"12234","2017-01-31","2.00","2.00","3.00","0.00","1264"
"12235","2017-02-28","0.00","1.00","3.00","0.00","1264"
"12236","2017-03-31","0.00","3.00","2.00","2.00","1264"
"12237","2017-04-30","0.00","8.00","3.00","0.00","1264"
"12238","2017-05-31","0.00","7.00","3.00","0.00","1264"
"12239","2016-06-30","585.00","1.00","0.00","0.00","1681"
"12240","2016-07-31","628.00","0.00","0.00","0.00","1681"
"12241","2016-08-31","521.00","0.00","0.00","0.00","1681"
"12242","2016-09-30","696.00","2.00","0.00","0.00","1681"
"12243","2016-10-31","496.00","1.00","1.00","0.00","1681"
"12244","2016-11-30","0.00","0.00","1.00","0.00","1681"
"12245","2016-12-31","0.00","0.00","1.00","0.00","1681"
"12246","2017-01-31","0.00","0.00","1.00","0.00","1681"
"12247","2017-02-28","0.00","0.00","1.00","0.00","1681"
"12248","2017-03-31","0.00","0.00","0.00","1.00","1681"
"12249","2017-04-30","0.00","0.00","1.00","0.00","1681"
"12250","2017-05-31","0.00","0.00","0.00","1.00","1681"
"12251","2016-06-30","0.00","1.00","4.00","0.00","637"
"12252","2016-07-31","0.00","2.00","3.00","0.00","637"
"12253","2016-08-31","0.00","5.00","3.00","0.00","637"
"12254","2016-09-30","0.00","0.00","7.00","0.00","637"
"12255","2016-10-31","0.00","4.00","2.00","0.00","637"
"12256","2016-11-30","0.00","1.00","3.00","0.00","637"
"12257","2016-12-31","0.00","1.00","5.00","0.00","637"
"12258","2017-01-31","0.00","6.00","1.00","0.00","637"
"12259","2017-02-28","0.00","5.00","4.00","0.00","637"
"12260","2017-03-31","0.00","4.00","6.00","0.00","637"
"12261","2017-04-30","0.00","3.00","1.00","0.00","637"
"12262","2017-05-31","0.00","2.00","1.00","0.00","637"
"12263","2016-06-30","15.00","71.00","0.00","0.00","2439"
"12264","2016-07-31","8.00","67.00","0.00","0.00","2439"
"12265","2016-08-31","14.00","78.00","0.00","0.00","2439"
"12266","2016-09-30","3.00","87.00","0.00","0.00","2439"
"12267","2016-10-31","9.00","84.00","0.00","0.00","2439"
"12268","2016-11-30","25.00","73.00","0.00","0.00","2439"
"12269","2016-12-31","35.00","79.00","0.00","0.00","2439"
"12270","2017-01-31","30.00","85.00","0.00","0.00","2439"
"12271","2017-02-28","13.00","99.00","0.00","0.00","2439"
"12272","2017-03-31","16.00","73.00","0.00","0.00","2439"
"12273","2017-04-30","22.00","61.00","0.00","0.00","2439"
"12274","2017-05-31","17.00","75.00","0.00","0.00","2439"
"12275","2016-06-30","9.00","21.00","1.00","0.00","1035"
"12276","2016-07-31","5.00","22.00","2.00","0.00","1035"
"12277","2016-08-31","5.00","25.00","2.00","0.00","1035"
"12278","2016-09-30","7.00","22.00","3.00","0.00","1035"
"12279","2016-10-31","7.00","22.00","3.00","0.00","1035"
"12280","2016-11-30","5.00","21.00","2.00","0.00","1035"
"12281","2016-12-31","3.00","19.00","1.00","0.00","1035"
"12282","2017-01-31","5.00","19.00","1.00","0.00","1035"
"12283","2017-02-28","3.00","12.00","3.00","0.00","1035"
"12284","2017-03-31","0.00","12.00","3.00","0.00","1035"
"12285","2017-04-30","1.00","12.00","3.00","0.00","1035"
"12286","2017-05-31","0.00","12.00","3.00","0.00","1035"
"12287","2016-06-30","5.00","36.00","1.00","0.00","2957"
"12288","2016-07-31","3.00","25.00","5.00","0.00","2957"
"12289","2016-08-31","1.00","30.00","1.00","0.00","2957"
"12290","2016-09-30","1.00","38.00","0.00","0.00","2957"
"12291","2016-10-31","3.00","20.00","3.00","0.00","2957"
"12292","2016-11-30","0.00","33.00","2.00","0.00","2957"
"12293","2016-12-31","0.00","25.00","3.00","0.00","2957"
"12294","2017-01-31","0.00","17.00","1.00","0.00","2957"
"12295","2017-02-28","1.00","14.00","0.00","0.00","2957"
"12296","2017-03-31","0.00","19.00","0.00","0.00","2957"
"12297","2017-04-30","1.00","24.00","0.00","0.00","2957"
"12298","2017-05-31","1.00","22.00","0.00","0.00","2957"
"12299","2016-06-30","2.00","15.00","1.00","0.00","688"
"12300","2016-07-31","1.00","14.00","3.00","0.00","688"
"12301","2016-08-31","1.00","14.00","3.00","0.00","688"
"12302","2016-09-30","1.00","16.00","0.00","0.00","688"
"12303","2016-10-31","1.00","16.00","1.00","0.00","688"
"12304","2016-11-30","0.00","13.00","3.00","0.00","688"
"12305","2016-12-31","0.00","15.00","1.00","0.00","688"
"12306","2017-01-31","0.00","13.00","3.00","0.00","688"
"12307","2017-02-28","2.00","8.00","4.00","0.00","688"
"12308","2017-03-31","3.00","9.00","3.00","0.00","688"
"12309","2017-04-30","3.00","9.00","3.00","0.00","688"
"12310","2017-05-31","1.00","8.00","4.00","0.00","688"
"12311","2016-06-30","2.00","20.00","1.00","0.00","434"
"12312","2016-07-31","0.00","18.00","1.00","0.00","434"
"12313","2016-08-31","0.00","22.00","2.00","0.00","434"
"12314","2016-09-30","0.00","15.00","0.00","0.00","434"
"12315","2016-10-31","1.00","0.00","0.00","0.00","434"
"12316","2016-11-30","1.00","0.00","0.00","0.00","434"
"12317","2016-12-31","1.00","0.00","0.00","0.00","434"
"12318","2017-01-31","3.00","15.00","0.00","0.00","434"
"12319","2017-02-28","1.00","19.00","0.00","0.00","434"
"12320","2017-03-31","0.00","28.00","0.00","0.00","434"
"12321","2017-04-30","0.00","24.00","0.00","0.00","434"
"12322","2017-05-31","1.00","20.00","0.00","0.00","434"
"12323","2016-06-30","4.00","6.00","5.00","0.00","3510"
"12324","2016-07-31","28.00","18.00","4.00","0.00","3510"
"12325","2016-08-31","15.00","24.00","4.00","0.00","3510"
"12326","2016-09-30","17.00","13.00","1.00","0.00","3510"
"12327","2016-10-31","22.00","23.00","2.00","0.00","3510"
"12328","2016-11-30","15.00","13.00","1.00","0.00","3510"
"12329","2016-12-31","25.00","10.00","0.00","0.00","3510"
"12330","2017-01-31","7.00","19.00","0.00","0.00","3510"
"12331","2017-02-28","3.00","13.00","1.00","0.00","3510"
"12332","2017-03-31","0.00","10.00","3.00","0.00","3510"
"12333","2017-04-30","0.00","19.00","2.00","0.00","3510"
"12334","2017-05-31","0.00","19.00","1.00","0.00","3510"
"12335","2016-06-30","10.00","21.00","156.00","0.00","1041"
"12336","2016-07-31","6.00","16.00","114.00","0.00","1041"
"12337","2016-08-31","2.00","19.00","144.00","0.00","1041"
"12338","2016-09-30","1.00","51.00","118.00","0.00","1041"
"12339","2016-10-31","7.00","65.00","117.00","0.00","1041"
"12340","2016-11-30","2.00","43.00","156.00","0.00","1041"
"12341","2016-12-31","0.00","3.00","41.00","1.00","1041"
"12342","2017-01-31","0.00","5.00","30.00","1.00","1041"
"12343","2017-02-28","9.00","9.00","39.00","1.00","1041"
"12344","2017-03-31","11.00","10.00","38.00","3.00","1041"
"12345","2017-04-30","1.00","9.00","33.00","2.00","1041"
"12346","2017-05-31","0.00","27.00","3.00","1.00","1041"
"12347","2016-06-30","59.00","12.00","0.00","0.00","506"
"12348","2016-07-31","63.00","12.00","0.00","0.00","506"
"12349","2016-08-31","64.00","10.00","0.00","0.00","506"
"12350","2016-09-30","34.00","11.00","0.00","0.00","506"
"12351","2016-10-31","37.00","12.00","0.00","0.00","506"
"12352","2016-11-30","54.00","15.00","0.00","0.00","506"
"12353","2016-12-31","54.00","11.00","0.00","0.00","506"
"12354","2017-01-31","76.00","11.00","0.00","0.00","506"
"12355","2017-02-28","30.00","15.00","0.00","0.00","506"
"12356","2017-03-31","76.00","15.00","0.00","0.00","506"
"12357","2017-04-30","58.00","18.00","0.00","0.00","506"
"12358","2017-05-31","74.00","21.00","0.00","0.00","506"
"12359","2016-06-30","5.00","5.00","1.00","0.00","2455"
"12360","2016-07-31","6.00","30.00","1.00","0.00","2455"
"12361","2016-08-31","0.00","19.00","0.00","0.00","2455"
"12362","2016-09-30","1.00","24.00","0.00","0.00","2455"
"12363","2016-10-31","12.00","21.00","1.00","0.00","2455"
"12364","2016-11-30","2.00","17.00","0.00","0.00","2455"
"12365","2016-12-31","1.00","17.00","0.00","0.00","2455"
"12366","2017-01-31","6.00","15.00","0.00","0.00","2455"
"12367","2017-02-28","2.00","13.00","2.00","0.00","2455"
"12368","2017-03-31","0.00","14.00","1.00","0.00","2455"
"12369","2017-04-30","5.00","16.00","1.00","0.00","2455"
"12370","2017-05-31","1.00","20.00","0.00","0.00","2455"
"12371","2016-06-30","1.00","10.00","4.00","0.00","125"
"12372","2016-07-31","0.00","11.00","5.00","0.00","125"
"12373","2016-08-31","1.00","13.00","2.00","0.00","125"
"12374","2016-09-30","0.00","11.00","1.00","0.00","125"
"12375","2016-10-31","0.00","12.00","1.00","0.00","125"
"12376","2016-11-30","1.00","10.00","1.00","0.00","125"
"12377","2016-12-31","0.00","13.00","2.00","0.00","125"
"12378","2017-01-31","0.00","17.00","0.00","0.00","125"
"12379","2017-02-28","1.00","15.00","0.00","0.00","125"
"12380","2017-03-31","1.00","16.00","0.00","0.00","125"
"12381","2017-04-30","1.00","21.00","0.00","0.00","125"
"12382","2017-05-31","1.00","14.00","0.00","0.00","125"
"12383","2016-06-30","61.00","14.00","0.00","0.00","852"
"12384","2016-07-31","56.00","5.00","0.00","0.00","852"
"12385","2016-08-31","93.00","22.00","0.00","0.00","852"
"12386","2016-09-30","120.00","14.00","0.00","0.00","852"
"12387","2016-10-31","118.00","12.00","0.00","0.00","852"
"12388","2016-11-30","136.00","10.00","0.00","0.00","852"
"12389","2016-12-31","122.00","11.00","0.00","0.00","852"
"12390","2017-01-31","134.00","15.00","1.00","0.00","852"
"12391","2017-02-28","93.00","7.00","0.00","0.00","852"
"12392","2017-03-31","145.00","15.00","0.00","0.00","852"
"12393","2017-04-30","146.00","15.00","0.00","0.00","852"
"12394","2017-05-31","160.00","21.00","0.00","0.00","852"
"12395","2016-06-30","40.00","15.00","0.00","0.00","1135"
"12396","2016-07-31","91.00","14.00","0.00","0.00","1135"
"12397","2016-08-31","93.00","12.00","0.00","0.00","1135"
"12398","2016-09-30","80.00","13.00","0.00","0.00","1135"
"12399","2016-10-31","106.00","12.00","0.00","0.00","1135"
