"id","date","qianPerson","wanPerson","shiWanPerson","baiWanPerson","wdzjPlatId"
"7718","2016-11-30","1671.00","599.00","31.00","5.00","4146"
"7719","2016-12-31","595.00","343.00","34.00","5.00","4146"
"7720","2017-01-31","177.00","148.00","39.00","4.00","4146"
"7721","2017-02-28","788.00","284.00","74.00","12.00","4146"
"7722","2017-03-31","341.00","241.00","66.00","6.00","4146"
"7723","2017-04-30","730.00","268.00","43.00","7.00","4146"
"7724","2017-05-31","784.00","563.00","68.00","9.00","4146"
"7725","2016-06-30","2.00","670.00","624.00","21.00","984"
"7726","2016-07-31","3.00","597.00","624.00","26.00","984"
"7727","2016-08-31","16.00","533.00","501.00","17.00","984"
"7728","2016-09-30","7.00","727.00","533.00","19.00","984"
"7729","2016-10-31","4.00","648.00","633.00","39.00","984"
"7730","2016-11-30","6.00","671.00","606.00","24.00","984"
"7731","2016-12-31","3.00","766.00","784.00","30.00","984"
"7732","2017-01-31","6.00","523.00","486.00","25.00","984"
"7733","2017-02-28","7.00","436.00","358.00","12.00","984"
"7734","2017-03-31","2.00","457.00","492.00","13.00","984"
"7735","2017-04-30","0.00","422.00","380.00","15.00","984"
"7736","2017-05-31","0.00","425.00","474.00","17.00","984"
"7737","2016-06-30","181.00","218.00","23.00","5.00","3596"
"7738","2016-07-31","370.00","343.00","37.00","11.00","3596"
"7739","2016-08-31","483.00","534.00","64.00","11.00","3596"
"7740","2016-09-30","395.00","451.00","54.00","12.00","3596"
"7741","2016-10-31","345.00","430.00","81.00","11.00","3596"
"7742","2016-11-30","358.00","623.00","112.00","16.00","3596"
"7743","2016-12-31","517.00","773.00","99.00","20.00","3596"
"7744","2017-01-31","641.00","964.00","108.00","12.00","3596"
"7745","2017-02-28","909.00","1114.00","126.00","5.00","3596"
"7746","2017-03-31","1260.00","2144.00","176.00","13.00","3596"
"7747","2017-04-30","1648.00","2454.00","230.00","14.00","3596"
"7748","2017-05-31","2169.00","3012.00","276.00","23.00","3596"
"7749","2016-06-30","1825.00","1971.00","404.00","15.00","387"
"7750","2016-07-31","1559.00","2067.00","391.00","5.00","387"
"7751","2016-08-31","24027.00","2184.00","426.00","7.00","387"
"7752","2016-09-30","9050.00","2367.00","398.00","9.00","387"
"7753","2016-10-31","2944.00","2523.00","451.00","13.00","387"
"7754","2016-11-30","2399.00","2220.00","384.00","12.00","387"
"7755","2016-12-31","2463.00","2439.00","412.00","12.00","387"
"7756","2017-01-31","2354.00","2325.00","439.00","10.00","387"
"7757","2017-02-28","4252.00","2107.00","582.00","9.00","387"
"7758","2017-03-31","4870.00","2066.00","593.00","13.00","387"
"7759","2017-04-30","1568.00","1865.00","428.00","19.00","387"
"7760","2017-05-31","1679.00","1886.00","401.00","18.00","387"
"7761","2016-06-30","929.00","1597.00","277.00","11.00","694"
"7762","2016-07-31","813.00","1345.00","264.00","10.00","694"
"7763","2016-08-31","970.00","2222.00","420.00","10.00","694"
"7764","2016-09-30","875.00","3844.00","525.00","11.00","694"
"7765","2016-10-31","2009.00","2799.00","429.00","11.00","694"
"7766","2016-11-30","12572.00","2770.00","398.00","10.00","694"
"7767","2016-12-31","2219.00","3183.00","473.00","10.00","694"
"7768","2017-01-31","1274.00","2880.00","345.00","10.00","694"
"7769","2017-02-28","825.00","3805.00","515.00","12.00","694"
"7770","2017-03-31","1199.00","4507.00","518.00","8.00","694"
"7771","2017-04-30","1073.00","4320.00","316.00","6.00","694"
"7772","2017-05-31","1111.00","5791.00","443.00","10.00","694"
"7773","2016-06-30","93.00","265.00","80.00","9.00","4408"
"7774","2016-07-31","174.00","454.00","150.00","9.00","4408"
"7775","2016-08-31","1345.00","575.00","196.00","15.00","4408"
"7776","2016-09-30","182.00","553.00","204.00","11.00","4408"
"7777","2016-10-31","161.00","691.00","208.00","13.00","4408"
"7778","2016-11-30","184.00","763.00","309.00","21.00","4408"
"7779","2016-12-31","207.00","852.00","298.00","22.00","4408"
"7780","2017-01-31","328.00","848.00","364.00","20.00","4408"
"7781","2017-02-28","304.00","1081.00","467.00","22.00","4408"
"7782","2017-03-31","338.00","1255.00","574.00","21.00","4408"
"7783","2017-04-30","369.00","1222.00","524.00","33.00","4408"
"7784","2017-05-31","452.00","1457.00","700.00","32.00","4408"
"7785","2016-06-30","681.00","1616.00","235.00","6.00","1001"
"7786","2016-06-30","677.00","1594.00","234.00","6.00","1001"
"7787","2016-07-31","723.00","1853.00","320.00","11.00","1001"
"7788","2016-07-31","717.00","1844.00","322.00","11.00","1001"
"7789","2016-08-31","878.00","1976.00","272.00","9.00","1001"
"7790","2016-08-31","872.00","1961.00","273.00","10.00","1001"
"7791","2016-09-30","1003.00","2001.00","274.00","12.00","1001"
"7792","2016-09-30","1018.00","2052.00","272.00","12.00","1001"
"7793","2016-10-31","685.00","2538.00","297.00","9.00","1001"
"7794","2016-10-31","687.00","2539.00","292.00","10.00","1001"
"7795","2016-11-30","416.00","2302.00","391.00","12.00","1001"
"7796","2016-11-30","420.00","2310.00","387.00","12.00","1001"
"7797","2016-12-31","549.00","2217.00","344.00","7.00","1001"
"7798","2016-12-31","557.00","2228.00","350.00","8.00","1001"
"7799","2017-01-31","458.00","2522.00","323.00","5.00","1001"
"7800","2017-01-31","452.00","2521.00","322.00","5.00","1001"
"7801","2017-02-28","526.00","3100.00","397.00","11.00","1001"
"7802","2017-02-28","536.00","3105.00","394.00","15.00","1001"
"7803","2017-03-31","668.00","3289.00","452.00","11.00","1001"
"7804","2017-03-31","666.00","3299.00","454.00","12.00","1001"
"7805","2017-04-30","696.00","3656.00","375.00","17.00","1001"
"7806","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7807","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7808","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7809","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7810","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7811","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7812","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7813","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7814","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7815","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7816","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7817","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7818","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7819","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7820","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7821","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7822","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7823","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7824","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7825","2017-04-30","0.00","0.00","0.00","0.00","1001"
"7826","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7827","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7828","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7829","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7830","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7831","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7832","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7833","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7834","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7835","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7836","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7837","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7838","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7839","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7840","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7841","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7842","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7843","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7844","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7845","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7846","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7847","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7848","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7849","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7850","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7851","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7852","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7853","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7854","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7855","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7856","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7857","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7858","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7859","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7860","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7861","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7862","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7863","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7864","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7865","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7866","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7867","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7868","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7869","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7870","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7871","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7872","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7873","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7874","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7875","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7876","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7877","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7878","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7879","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7880","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7881","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7882","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7883","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7884","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7885","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7886","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7887","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7888","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7889","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7890","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7891","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7892","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7893","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7894","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7895","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7896","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7897","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7898","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7899","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7900","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7901","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7902","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7903","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7904","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7905","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7906","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7907","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7908","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7909","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7910","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7911","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7912","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7913","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7914","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7915","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7916","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7917","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7918","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7919","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7920","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7921","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7922","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7923","2017-04-30","700.00","3637.00","373.00","19.00","1001"
"7924","2017-05-31","672.00","3991.00","261.00","9.00","1001"
"7925","2017-05-31","0.00","0.00","0.00","0.00","1001"
"7926","2017-05-31","0.00","0.00","0.00","0.00","1001"
"7927","2017-05-31","0.00","0.00","0.00","0.00","1001"
"7928","2017-05-31","0.00","0.00","0.00","0.00","1001"
"7929","2017-05-31","0.00","0.00","0.00","0.00","1001"
"7930","2017-05-31","687.00","4027.00","260.00","11.00","1001"
"7931","2017-05-31","687.00","4027.00","260.00","11.00","1001"
"7932","2017-05-31","687.00","4027.00","260.00","11.00","1001"
"7933","2017-05-31","687.00","4027.00","260.00","11.00","1001"
"7934","2017-05-31","687.00","4027.00","260.00","11.00","1001"
"7935","2017-05-31","687.00","4027.00","260.00","11.00","1001"
"7936","2017-05-31","687.00","4027.00","260.00","11.00","1001"
"7937","2016-06-30","643.00","1898.00","718.00","14.00","1089"
"7938","2016-07-31","601.00","1707.00","509.00","20.00","1089"
"7939","2016-08-31","669.00","1779.00","514.00","12.00","1089"
"7940","2016-09-30","563.00","1608.00","437.00","6.00","1089"
"7941","2016-10-31","562.00","1722.00","501.00","10.00","1089"
"7942","2016-11-30","530.00","1522.00","489.00","11.00","1089"
"7943","2016-12-31","620.00","1897.00","650.00","19.00","1089"
"7944","2017-01-31","564.00","1908.00","732.00","16.00","1089"
"7945","2017-02-28","623.00","1652.00","416.00","8.00","1089"
"7946","2017-03-31","600.00","1790.00","502.00","14.00","1089"
"7947","2017-04-30","562.00","1701.00","437.00","8.00","1089"
"7948","2017-05-31","615.00","1822.00","534.00","7.00","1089"
"7949","2016-06-30","630.00","1028.00","197.00","2.00","5687"
"7950","2016-07-31","664.00","1233.00","227.00","2.00","5687"
"7951","2016-08-31","635.00","1143.00","286.00","3.00","5687"
"7952","2016-09-30","697.00","1176.00","251.00","4.00","5687"
"7953","2016-10-31","759.00","1336.00","291.00","3.00","5687"
"7954","2016-11-30","812.00","1420.00","316.00","3.00","5687"
"7955","2016-12-31","860.00","1632.00","360.00","7.00","5687"
"7956","2017-01-31","728.00","1774.00","439.00","9.00","5687"
"7957","2017-02-28","801.00","1687.00","369.00","2.00","5687"
"7958","2017-03-31","781.00","1573.00","410.00","4.00","5687"
"7959","2017-04-30","1013.00","2194.00","658.00","11.00","5687"
"7960","2017-05-31","989.00","2499.00","650.00","8.00","5687"
"7961","2016-06-30","30.00","131.00","83.00","5.00","1638"
"7962","2016-07-31","28.00","109.00","83.00","10.00","1638"
"7963","2016-08-31","31.00","110.00","75.00","9.00","1638"
"7964","2016-09-30","28.00","116.00","92.00","8.00","1638"
"7965","2016-10-31","48.00","128.00","102.00","9.00","1638"
"7966","2016-11-30","31.00","127.00","100.00","13.00","1638"
"7967","2016-12-31","25.00","132.00","119.00","18.00","1638"
"7968","2017-01-31","34.00","122.00","122.00","14.00","1638"
"7969","2017-02-28","36.00","142.00","106.00","9.00","1638"
"7970","2017-03-31","33.00","141.00","126.00","14.00","1638"
"7971","2017-04-30","27.00","145.00","84.00","7.00","1638"
"7972","2017-05-31","22.00","131.00","118.00","16.00","1638"
"7973","2016-06-30","1426.00","1396.00","163.00","4.00","3416"
"7974","2016-07-31","1308.00","1736.00","291.00","10.00","3416"
"7975","2016-08-31","1397.00","1883.00","316.00","8.00","3416"
"7976","2016-09-30","1476.00","2252.00","309.00","9.00","3416"
"7977","2016-10-31","2101.00","2898.00","292.00","12.00","3416"
"7978","2016-11-30","11362.00","2958.00","337.00","7.00","3416"
"7979","2016-12-31","6442.00","5202.00","378.00","9.00","3416"
"7980","2017-01-31","3691.00","3457.00","223.00","9.00","3416"
"7981","2017-02-28","9390.00","6137.00","1162.00","196.00","3416"
"7982","2017-03-31","2551.00","15416.00","4906.00","2796.00","3416"
"7983","2017-04-30","376.00","11449.00","4282.00","2123.00","3416"
"7984","2017-05-31","402.00","9307.00","4157.00","2363.00","3416"
"7985","2016-06-30","612.00","648.00","60.00","2.00","1527"
"7986","2016-07-31","540.00","511.00","107.00","1.00","1527"
"7987","2016-08-31","506.00","615.00","102.00","4.00","1527"
"7988","2016-09-30","447.00","579.00","100.00","4.00","1527"
"7989","2016-10-31","5865.00","366.00","29.00","0.00","1527"
"7990","2016-11-30","2138.00","430.00","60.00","2.00","1527"
"7991","2016-12-31","1393.00","613.00","82.00","1.00","1527"
"7992","2017-01-31","549.00","433.00","68.00","0.00","1527"
"7993","2017-02-28","2983.00","748.00","100.00","0.00","1527"
"7994","2017-03-31","14900.00","2715.00","183.00","0.00","1527"
"7995","2017-04-30","14607.00","3319.00","292.00","3.00","1527"
"7996","2017-05-31","16454.00","3165.00","320.00","2.00","1527"
"7997","2016-06-30","2924.00","1999.00","282.00","5.00","1144"
"7998","2016-07-31","2864.00","2249.00","301.00","3.00","1144"
"7999","2016-08-31","2785.00","2266.00","323.00","7.00","1144"
"8000","2016-09-30","2718.00","2283.00","346.00","7.00","1144"
"8001","2016-10-31","3109.00","2560.00","366.00","7.00","1144"
"8002","2016-11-30","2920.00","2064.00","328.00","7.00","1144"
"8003","2016-12-31","2687.00","2236.00","283.00","5.00","1144"
"8004","2017-01-31","2699.00","2516.00","345.00","8.00","1144"
"8005","2017-02-28","2732.00","3079.00","362.00","9.00","1144"
"8006","2017-03-31","2617.00","3364.00","519.00","8.00","1144"
"8007","2017-04-30","2893.00","2998.00","330.00","11.00","1144"
